--- 分析日志 for: .\VAH16.csv ---
--- 协议: CC charge current 1.5C ---

发现 3943 个由Ns变化定义的片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
3175     | 2946061.62      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17618.5mA, V=3.01V, P=-52.61W
3176     | 2946196.62      | 1261.40    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3177     | 2947488.02      | 877.17     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
3178     | 2948395.19      | 3005.93    | 恒压充电 (CV Charge)                    | I=  759.2mA, V=4.20V, P=  3.19W
3179     | 2951431.12      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3180     | 2952301.17      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15056.2mA, V=3.57V, P=-53.64W
3181     | 2952376.12      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.1mA, V=3.74V, P=-16.25W
3182     | 2953176.12      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17608.7mA, V=3.01V, P=-52.61W
3183     | 2953311.12      | 1132.51    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3184     | 2954473.63      | 871.40     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.95W
3185     | 2955375.04      | 3015.67    | 恒压充电 (CV Charge)                    | I=  757.1mA, V=4.20V, P=  3.18W
3186     | 2958420.71      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3187     | 2959290.75      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15060.1mA, V=3.57V, P=-53.64W
3188     | 2959365.71      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.5mA, V=3.74V, P=-16.25W
3189     | 2960165.71      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17621.3mA, V=3.01V, P=-52.61W
3190     | 2960300.71      | 1171.61    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3191     | 2961502.32      | 870.07     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.95W
3192     | 2962402.39      | 3020.00    | 恒压充电 (CV Charge)                    | I=  758.7mA, V=4.20V, P=  3.19W
3193     | 2965452.39      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3194     | 2966322.44      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15065.9mA, V=3.57V, P=-53.64W
3195     | 2966397.39      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.7mA, V=3.74V, P=-16.25W
3196     | 2967197.39      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17637.8mA, V=3.01V, P=-52.61W
3197     | 2967332.39      | 1170.09    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3198     | 2968532.48      | 870.10     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.00V, P= 17.95W
3199     | 2969432.58      | 3036.92    | 恒压充电 (CV Charge)                    | I=  753.1mA, V=4.20V, P=  3.16W
3200     | 2972499.50      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3201     | 2973369.55      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15069.7mA, V=3.57V, P=-53.64W
3202     | 2973444.50      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.2mA, V=3.74V, P=-16.25W
3203     | 2974244.50      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17648.3mA, V=3.00V, P=-52.61W
3204     | 2974379.50      | 1111.66    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3205     | 2975521.16      | 870.94     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.94W
3206     | 2976422.10      | 3031.44    | 恒压充电 (CV Charge)                    | I=  752.3mA, V=4.20V, P=  3.16W
3207     | 2979483.55      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3208     | 2980353.59      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15075.2mA, V=3.57V, P=-53.64W
3209     | 2980428.55      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.7mA, V=3.73V, P=-16.25W
3210     | 2981228.55      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17659.9mA, V=3.00V, P=-52.61W
3211     | 2981363.55      | 1190.42    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3212     | 2982583.97      | 870.60     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.95W
3213     | 2983484.57      | 3044.10    | 恒压充电 (CV Charge)                    | I=  752.8mA, V=4.20V, P=  3.16W
3214     | 2986558.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3215     | 2987428.71      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15079.5mA, V=3.56V, P=-53.64W
3216     | 2987503.67      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4357.3mA, V=3.73V, P=-16.25W
3217     | 2988303.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17670.5mA, V=3.00V, P=-52.61W
3218     | 2988438.67      | 1177.22    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3219     | 2989645.89      | 871.51     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.95W
3220     | 2990547.40      | 2641.90    | 恒压充电 (CV Charge)                    | I=  843.9mA, V=4.20V, P=  3.54W
3221     | 2993219.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3222     | 2994089.34      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15087.2mA, V=3.56V, P=-53.64W
3223     | 2994164.30      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4361.1mA, V=3.73V, P=-16.25W
3224     | 2994964.30      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17728.5mA, V=2.99V, P=-52.61W
3225     | 2995099.29      | 1197.79    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3226     | 2996327.08      | 884.47     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.92W
3227     | 2997241.56      | 2820.49    | 恒压充电 (CV Charge)                    | I=  800.9mA, V=4.20V, P=  3.36W
3228     | 3000092.04      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3229     | 3000962.09      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15085.1mA, V=3.56V, P=-53.64W
3230     | 3001037.05      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4359.8mA, V=3.73V, P=-16.25W
3231     | 3001837.04      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17705.0mA, V=2.99V, P=-52.61W
3232     | 3001972.04      | 1225.39    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3233     | 3003227.43      | 878.61     | 恒流充电 (CC Charge)                    | I= 4489.2mA, V=4.00V, P= 17.93W
3234     | 3004136.04      | 3038.84    | 恒压充电 (CV Charge)                    | I=  753.5mA, V=4.20V, P=  3.16W
3235     | 3007204.88      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3236     | 3008074.93      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15075.4mA, V=3.56V, P=-53.64W
3237     | 3008149.88      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4357.3mA, V=3.73V, P=-16.25W
3238     | 3008949.88      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17673.9mA, V=3.00V, P=-52.61W
3239     | 3009084.88      | 1110.00    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3240     | 3010215.11      | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3241     | 3010245.11      | 3481.21    | 其他充电阶段                              | I= 1489.5mA, V=3.94V, P=  5.87W
3242     | 3013756.32      | 3197.58    | 恒压充电 (CV Charge)                    | I=  370.6mA, V=4.20V, P=  1.56W
3243     | 3016983.90      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3244     | 3017853.95      | 3599.95    | RPT: C/5 容量测试放电                     | I= -610.8mA, V=4.03V, P= -2.46W
3245     | 3021453.90      | 30.00      | RPT: IR测量前静置                        | I=  -78.1mA, V=3.98V, P= -0.31W
3246     | 3021483.90      | 7200.00    | RPT: C/5 容量测试放电                     | I= -610.9mA, V=3.76V, P= -2.29W
3247     | 3028683.90      | 30.00      | RPT: IR测量前静置                        | I=  -77.9mA, V=3.55V, P= -0.28W
3248     | 3028713.90      | 5079.51    | RPT: C/5 容量测试放电                     | I= -611.0mA, V=3.25V, P= -1.98W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 50
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2696.09 mAh, Cycle Number = 460
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

3249     | 3033823.41      | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=2.77V, P=  0.00W
3250     | 3034723.40      | 1499.58    | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=3.87V, P= 17.39W
3251     | 3036252.98      | 2911.05    | 恒压充电 (CV Charge)                    | I=  827.3mA, V=4.20V, P=  3.47W
3252     | 3039194.03      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3253     | 3040064.08      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15085.1mA, V=3.56V, P=-53.64W
3254     | 3040139.03      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4358.9mA, V=3.73V, P=-16.25W
3255     | 3040939.03      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17481.2mA, V=3.03V, P=-52.61W
3256     | 3041074.03      | 1080.40    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3257     | 3042184.43      | 877.20     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=4.00V, P= 17.94W
3258     | 3043091.64      | 3022.66    | 恒压充电 (CV Charge)                    | I=  760.2mA, V=4.20V, P=  3.19W
3259     | 3046144.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3260     | 3047014.35      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15079.3mA, V=3.56V, P=-53.64W
3261     | 3047089.30      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.3mA, V=3.74V, P=-16.25W
3262     | 3047889.30      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17458.7mA, V=3.03V, P=-52.61W
3263     | 3048024.30      | 1178.62    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3264     | 3049232.92      | 866.55     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.93W
3265     | 3050129.47      | 3024.58    | 恒压充电 (CV Charge)                    | I=  759.0mA, V=4.20V, P=  3.19W
3266     | 3053184.06      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3267     | 3054054.10      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15084.0mA, V=3.56V, P=-53.64W
3268     | 3054129.06      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.9mA, V=3.73V, P=-16.25W
3269     | 3054929.06      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17488.1mA, V=3.03V, P=-52.61W
3270     | 3055064.05      | 1180.80    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3271     | 3056274.86      | 868.03     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=3.99V, P= 17.93W
3272     | 3057172.88      | 3039.26    | 恒压充电 (CV Charge)                    | I=  752.2mA, V=4.20V, P=  3.16W
3273     | 3060242.14      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3274     | 3061112.19      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15076.2mA, V=3.57V, P=-53.64W
3275     | 3061187.14      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.4mA, V=3.74V, P=-16.25W
3276     | 3061987.14      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17500.2mA, V=3.03V, P=-52.61W
3277     | 3062122.14      | 1149.03    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3278     | 3063301.17      | 868.36     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=3.99V, P= 17.92W
3279     | 3064199.53      | 3044.46    | 恒压充电 (CV Charge)                    | I=  750.8mA, V=4.20V, P=  3.15W
3280     | 3067273.99      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3281     | 3068144.04      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15078.9mA, V=3.56V, P=-53.64W
3282     | 3068219.00      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.7mA, V=3.73V, P=-16.25W
3283     | 3069018.99      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17527.0mA, V=3.02V, P=-52.61W
3284     | 3069153.99      | 1219.74    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3285     | 3070403.73      | 868.39     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=3.99V, P= 17.93W
3286     | 3071302.12      | 3046.68    | 恒压充电 (CV Charge)                    | I=  751.5mA, V=4.20V, P=  3.16W
3287     | 3074378.80      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3288     | 3075248.84      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15083.4mA, V=3.56V, P=-53.64W
3289     | 3075323.80      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4357.3mA, V=3.73V, P=-16.25W
3290     | 3076123.80      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17551.2mA, V=3.02V, P=-52.61W
3291     | 3076258.80      | 1225.52    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3292     | 3077514.32      | 869.60     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=3.99V, P= 17.92W
3293     | 3078413.92      | 2886.26    | 恒压充电 (CV Charge)                    | I=  783.4mA, V=4.20V, P=  3.29W
3294     | 3081330.18      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3295     | 3082200.22      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15088.2mA, V=3.56V, P=-53.64W
3296     | 3082275.18      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4358.9mA, V=3.73V, P=-16.25W
3297     | 3083075.18      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17586.0mA, V=3.01V, P=-52.61W
3298     | 3083210.17      | 1257.42    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3299     | 3084497.59      | 874.26     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.95W
3300     | 3085401.85      | 2873.24    | 恒压充电 (CV Charge)                    | I=  791.7mA, V=4.20V, P=  3.32W
3301     | 3088305.09      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3302     | 3089175.13      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15093.3mA, V=3.56V, P=-53.64W
3303     | 3089250.09      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4360.4mA, V=3.73V, P=-16.26W
3304     | 3090050.09      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17614.7mA, V=3.01V, P=-52.61W
3305     | 3090185.08      | 1226.57    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3306     | 3091441.66      | 875.14     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=4.00V, P= 17.94W
3307     | 3092346.80      | 2946.88    | 恒压充电 (CV Charge)                    | I=  771.8mA, V=4.20V, P=  3.24W
3308     | 3095323.68      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3309     | 3096193.73      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15096.2mA, V=3.56V, P=-53.64W
3310     | 3096268.68      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4360.5mA, V=3.73V, P=-16.26W
3311     | 3097068.68      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17626.9mA, V=3.01V, P=-52.61W
3312     | 3097203.68      | 1127.35    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3313     | 3098361.03      | 874.91     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
3314     | 3099265.94      | 3048.79    | 恒压充电 (CV Charge)                    | I=  750.7mA, V=4.20V, P=  3.15W
3315     | 3102344.73      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3316     | 3103214.78      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15099.4mA, V=3.56V, P=-53.64W
3317     | 3103289.73      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4359.7mA, V=3.73V, P=-16.25W
3318     | 3104089.73      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17633.4mA, V=3.01V, P=-52.61W
3319     | 3104224.73      | 1197.13    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3320     | 3105451.86      | 870.67     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.95W
3321     | 3106352.53      | 3073.01    | 恒压充电 (CV Charge)                    | I=  747.0mA, V=4.20V, P=  3.14W
3322     | 3109455.54      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3323     | 3110325.59      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15102.2mA, V=3.56V, P=-53.64W
3324     | 3110400.55      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4359.6mA, V=3.73V, P=-16.25W
3325     | 3111200.54      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17645.7mA, V=3.00V, P=-52.61W
3326     | 3111335.54      | 1190.18    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3327     | 3112555.73      | 870.12     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.95W
3328     | 3113455.84      | 3081.04    | 恒压充电 (CV Charge)                    | I=  746.4mA, V=4.20V, P=  3.13W
3329     | 3116566.89      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3330     | 3117436.93      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15118.0mA, V=3.56V, P=-53.64W
3331     | 3117511.89      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4361.3mA, V=3.73V, P=-16.25W
3332     | 3118311.89      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17684.9mA, V=3.00V, P=-52.61W
3333     | 3118446.88      | 1089.00    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3334     | 3119565.88      | 871.77     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
3335     | 3120467.65      | 3096.50    | 恒压充电 (CV Charge)                    | I=  739.5mA, V=4.20V, P=  3.11W
3336     | 3123594.15      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3337     | 3124464.20      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15129.1mA, V=3.55V, P=-53.64W
3338     | 3124539.15      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4362.5mA, V=3.73V, P=-16.25W
3339     | 3125339.15      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17715.8mA, V=2.99V, P=-52.61W
3340     | 3125474.15      | 1119.92    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3341     | 3126624.07      | 872.56     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.94W
3342     | 3127526.63      | 3097.63    | 恒压充电 (CV Charge)                    | I=  740.4mA, V=4.20V, P=  3.11W
3343     | 3130654.26      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3344     | 3131524.31      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15135.3mA, V=3.55V, P=-53.63W
3345     | 3131599.26      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4363.1mA, V=3.73V, P=-16.25W
3346     | 3132399.26      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17726.8mA, V=2.99V, P=-52.61W
3347     | 3132534.26      | 1140.74    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3348     | 3133705.00      | 873.26     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
3349     | 3134608.26      | 2834.94    | 恒压充电 (CV Charge)                    | I=  799.3mA, V=4.20V, P=  3.36W
3350     | 3137473.20      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3351     | 3138343.25      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15135.4mA, V=3.55V, P=-53.63W
3352     | 3138418.21      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4365.3mA, V=3.73V, P=-16.25W
3353     | 3139218.20      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17759.9mA, V=2.99V, P=-52.61W
3354     | 3139353.20      | 1161.95    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3355     | 3140545.15      | 881.00     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=3.99V, P= 17.93W
3356     | 3141456.15      | 2932.95    | 恒压充电 (CV Charge)                    | I=  779.8mA, V=4.20V, P=  3.27W
3357     | 3144419.11      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3358     | 3145289.16      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15143.0mA, V=3.55V, P=-53.64W
3359     | 3145364.11      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4365.8mA, V=3.73V, P=-16.26W
3360     | 3146164.11      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17775.1mA, V=2.98V, P=-52.61W
3361     | 3146299.10      | 1151.96    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3362     | 3147481.06      | 878.74     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.93W
3363     | 3148389.80      | 3111.89    | 恒压充电 (CV Charge)                    | I=  741.4mA, V=4.20V, P=  3.11W
3364     | 3151531.69      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3365     | 3152401.74      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15143.4mA, V=3.55V, P=-53.63W
3366     | 3152476.69      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4364.5mA, V=3.73V, P=-16.25W
3367     | 3153276.69      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17774.1mA, V=2.98V, P=-52.61W
3368     | 3153411.69      | 1048.46    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3369     | 3154490.15      | 874.99     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=4.00V, P= 17.94W
3370     | 3155395.14      | 3099.14    | 恒压充电 (CV Charge)                    | I=  740.4mA, V=4.20V, P=  3.11W
3371     | 3158524.28      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3372     | 3159394.33      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15143.5mA, V=3.55V, P=-53.63W
3373     | 3159469.28      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4364.5mA, V=3.73V, P=-16.25W
3374     | 3160269.28      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17780.4mA, V=2.98V, P=-52.61W
3375     | 3160404.28      | 1131.00    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3376     | 3161565.27      | 873.87     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
3377     | 3162469.14      | 3123.37    | 恒压充电 (CV Charge)                    | I=  736.0mA, V=4.20V, P=  3.09W
3378     | 3165622.51      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3379     | 3166492.56      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15144.8mA, V=3.55V, P=-53.63W
3380     | 3166567.51      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4364.3mA, V=3.73V, P=-16.25W
3381     | 3167367.51      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17776.4mA, V=2.98V, P=-52.61W
3382     | 3167502.51      | 1145.61    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3383     | 3168678.11      | 874.23     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.00V, P= 17.94W
3384     | 3169582.34      | 3111.72    | 恒压充电 (CV Charge)                    | I=  741.8mA, V=4.20V, P=  3.12W
3385     | 3172724.06      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3386     | 3173594.11      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15127.5mA, V=3.55V, P=-53.64W
3387     | 3173669.06      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4362.6mA, V=3.73V, P=-16.25W
3388     | 3174469.06      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17742.4mA, V=2.99V, P=-52.61W
3389     | 3174604.06      | 1142.85    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3390     | 3175776.91      | 874.48     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
3391     | 3176681.38      | 3109.97    | 恒压充电 (CV Charge)                    | I=  739.6mA, V=4.20V, P=  3.11W
3392     | 3179821.35      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3393     | 3180691.40      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15121.7mA, V=3.55V, P=-53.64W
3394     | 3180766.36      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4362.0mA, V=3.73V, P=-16.25W
3395     | 3181566.35      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17732.3mA, V=2.99V, P=-52.61W
3396     | 3181701.35      | 1226.69    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3397     | 3182958.05      | 873.18     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.94W
3398     | 3183861.22      | 3105.37    | 恒压充电 (CV Charge)                    | I=  740.2mA, V=4.20V, P=  3.11W
3399     | 3186996.59      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3400     | 3187866.63      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15122.3mA, V=3.55V, P=-53.64W
3401     | 3187941.59      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4361.9mA, V=3.73V, P=-16.25W
