--- 分析日志 for: .\VAH12.csv ---
--- 协议: Short cruise (400 sec) ---

发现 16583 个由Ns变化定义的片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
15017    | 14254809.96     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15018    | 14255679.99     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16171.5mA, V=3.32V, P=-53.45W
15019    | 14255754.95     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4420.1mA, V=3.73V, P=-16.44W
15020    | 14256154.95     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17506.8mA, V=3.02V, P=-52.49W
15021    | 14256289.95     | 743.03     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15022    | 14257062.99     | 960.95     | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=4.03V, P= 12.10W
15023    | 14258053.93     | 3999.79    | 恒压充电 (CV Charge)                    | I=  458.9mA, V=4.20V, P=  1.93W
15024    | 14262083.73     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15025    | 14262953.76     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16194.7mA, V=3.32V, P=-53.53W
15026    | 14263028.72     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4419.2mA, V=3.73V, P=-16.44W
15027    | 14263428.72     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17494.4mA, V=3.03V, P=-52.49W
15028    | 14263563.72     | 753.85     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15029    | 14264347.58     | 960.83     | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.03V, P= 12.10W
15030    | 14265338.41     | 3979.75    | 恒压充电 (CV Charge)                    | I=  461.1mA, V=4.20V, P=  1.94W
15031    | 14269348.17     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15032    | 14270218.21     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16146.4mA, V=3.33V, P=-53.45W
15033    | 14270293.17     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4418.3mA, V=3.73V, P=-16.44W
15034    | 14270693.17     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17467.6mA, V=3.03V, P=-52.49W
15035    | 14270828.17     | 761.42     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15036    | 14271619.59     | 958.94     | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.02V, P= 12.09W
15037    | 14272608.53     | 4002.53    | 恒压充电 (CV Charge)                    | I=  459.3mA, V=4.20V, P=  1.93W
15038    | 14276641.06     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15039    | 14277511.09     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16133.8mA, V=3.33V, P=-53.45W
15040    | 14277586.06     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4417.4mA, V=3.73V, P=-16.44W
15041    | 14277986.06     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17452.8mA, V=3.03V, P=-52.49W
15042    | 14278121.06     | 766.26     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15043    | 14278917.32     | 957.71     | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=4.02V, P= 12.09W
15044    | 14279905.02     | 3990.53    | 恒压充电 (CV Charge)                    | I=  460.2mA, V=4.20V, P=  1.93W
15045    | 14283925.56     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15046    | 14284795.59     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16134.7mA, V=3.33V, P=-53.46W
15047    | 14284870.56     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4416.8mA, V=3.73V, P=-16.44W
15048    | 14285270.56     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17448.1mA, V=3.03V, P=-52.49W
15049    | 14285405.56     | 771.80     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15050    | 14286207.36     | 957.28     | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=4.03V, P= 12.09W
15051    | 14287194.64     | 3981.86    | 恒压充电 (CV Charge)                    | I=  460.6mA, V=4.20V, P=  1.93W
15052    | 14291206.50     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15053    | 14292076.53     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16134.4mA, V=3.33V, P=-53.46W
15054    | 14292151.50     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4417.0mA, V=3.73V, P=-16.44W
15055    | 14292551.50     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17451.4mA, V=3.03V, P=-52.49W
15056    | 14292686.50     | 756.89     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15057    | 14293473.39     | 955.76     | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.03V, P= 12.09W
15058    | 14294459.15     | 4012.30    | 恒压充电 (CV Charge)                    | I=  459.2mA, V=4.20V, P=  1.93W
15059    | 14298501.45     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15060    | 14299371.48     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16150.8mA, V=3.33V, P=-53.45W
15061    | 14299446.45     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4418.0mA, V=3.73V, P=-16.44W
15062    | 14299846.44     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17473.7mA, V=3.03V, P=-52.49W
15063    | 14299981.44     | 762.67     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15064    | 14300774.11     | 958.61     | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=4.02V, P= 12.09W
15065    | 14301762.72     | 4021.82    | 恒压充电 (CV Charge)                    | I=  456.0mA, V=4.20V, P=  1.92W
15066    | 14305814.55     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15067    | 14306684.58     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16131.4mA, V=3.33V, P=-53.46W
15068    | 14306759.55     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4416.9mA, V=3.73V, P=-16.44W
15069    | 14307159.54     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17445.9mA, V=3.03V, P=-52.49W
15070    | 14307294.54     | 763.44     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15071    | 14308087.98     | 954.61     | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.03V, P= 12.09W
15072    | 14309072.59     | 3995.97    | 恒压充电 (CV Charge)                    | I=  458.8mA, V=4.20V, P=  1.93W
15073    | 14313098.56     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15074    | 14313968.60     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16160.6mA, V=3.33V, P=-53.46W
15075    | 14314043.56     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4418.7mA, V=3.73V, P=-16.44W
15076    | 14314443.56     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17499.2mA, V=3.03V, P=-52.49W
15077    | 14314578.56     | 754.69     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15078    | 14315363.25     | 958.26     | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=4.02V, P= 12.09W
15079    | 14316351.51     | 4006.03    | 恒压充电 (CV Charge)                    | I=  458.7mA, V=4.20V, P=  1.93W
15080    | 14320387.55     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15081    | 14321257.59     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16163.8mA, V=3.32V, P=-53.45W
15082    | 14321332.55     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4419.1mA, V=3.73V, P=-16.44W
15083    | 14321732.55     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17503.6mA, V=3.02V, P=-52.49W
15084    | 14321867.55     | 747.52     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15085    | 14322645.07     | 958.77     | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.02V, P= 12.09W
15086    | 14323633.84     | 4031.84    | 恒压充电 (CV Charge)                    | I=  456.3mA, V=4.20V, P=  1.92W
15087    | 14327695.68     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15088    | 14328565.71     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16170.3mA, V=3.32V, P=-53.45W
15089    | 14328640.68     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4419.5mA, V=3.73V, P=-16.44W
15090    | 14329040.68     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17512.8mA, V=3.02V, P=-52.49W
15091    | 14329175.68     | 749.55     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15092    | 14329955.23     | 959.99     | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.02V, P= 12.09W
15093    | 14330945.22     | 4024.58    | 恒压充电 (CV Charge)                    | I=  456.6mA, V=4.20V, P=  1.92W
15094    | 14334999.81     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15095    | 14335869.84     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16163.7mA, V=3.32V, P=-53.46W
15096    | 14335944.81     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4419.2mA, V=3.73V, P=-16.44W
15097    | 14336344.81     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17517.8mA, V=3.02V, P=-52.49W
15098    | 14336479.81     | 739.22     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15099    | 14337249.03     | 958.59     | 恒流充电 (CC Charge)                    | I= 3003.5mA, V=4.02V, P= 12.09W
15100    | 14338237.62     | 4026.69    | 恒压充电 (CV Charge)                    | I=  457.3mA, V=4.20V, P=  1.92W
15101    | 14342294.31     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15102    | 14343164.34     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16165.0mA, V=3.32V, P=-53.45W
15103    | 14343239.31     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4419.3mA, V=3.73V, P=-16.44W
15104    | 14343639.31     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17514.7mA, V=3.02V, P=-52.49W
15105    | 14343774.31     | 735.35     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15106    | 14344539.66     | 958.83     | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=4.02V, P= 12.09W
15107    | 14345528.49     | 4060.83    | 恒压充电 (CV Charge)                    | I=  454.4mA, V=4.20V, P=  1.91W
15108    | 14349619.32     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15109    | 14350489.36     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16158.4mA, V=3.33V, P=-53.45W
15110    | 14350564.32     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4418.7mA, V=3.73V, P=-16.44W
15111    | 14350964.32     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17504.1mA, V=3.02V, P=-52.50W
15112    | 14351099.32     | 748.07     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15113    | 14351877.39     | 958.57     | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=4.02V, P= 12.09W
15114    | 14352865.97     | 3948.77    | 恒压充电 (CV Charge)                    | I=  464.0mA, V=4.20V, P=  1.95W
15115    | 14356844.74     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15116    | 14357714.77     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16167.0mA, V=3.32V, P=-53.45W
15117    | 14357789.74     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4419.5mA, V=3.73V, P=-16.44W
15118    | 14358189.74     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17519.2mA, V=3.02V, P=-52.49W
15119    | 14358324.73     | 755.33     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15120    | 14359110.06     | 961.72     | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=4.03V, P= 12.10W
15121    | 14360101.79     | 4016.95    | 恒压充电 (CV Charge)                    | I=  458.9mA, V=4.20V, P=  1.93W
15122    | 14364148.74     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15123    | 14365018.78     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16159.5mA, V=3.33V, P=-53.45W
15124    | 14365093.74     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4418.7mA, V=3.73V, P=-16.44W
15125    | 14365493.74     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17501.5mA, V=3.02V, P=-52.49W
15126    | 14365628.74     | 755.88     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15127    | 14366414.62     | 959.99     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.02V, P= 12.09W
15128    | 14367404.62     | 4007.79    | 恒压充电 (CV Charge)                    | I=  458.2mA, V=4.20V, P=  1.92W
15129    | 14371442.41     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15130    | 14372312.45     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16155.0mA, V=3.33V, P=-53.46W
15131    | 14372387.41     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4418.6mA, V=3.73V, P=-16.44W
15132    | 14372787.41     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17498.5mA, V=3.03V, P=-52.49W
15133    | 14372922.41     | 750.05     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15134    | 14373675.78     | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.71V, P=  0.00W
15135    | 14373705.78     | 2256.90    | 其他充电阶段                              | I= 1503.3mA, V=3.99V, P=  5.99W
15136    | 14375992.68     | 4580.83    | 恒压充电 (CV Charge)                    | I=  319.1mA, V=4.20V, P=  1.34W
15137    | 14380603.51     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15138    | 14381473.55     | 3599.96    | RPT: C/5 容量测试放电                     | I= -595.8mA, V=3.97V, P= -2.37W
15139    | 14385073.51     | 30.00      | RPT: IR测量前静置                        | I=  -64.4mA, V=3.92V, P= -0.25W
15140    | 14385103.51     | 7199.99    | RPT: C/5 容量测试放电                     | I= -595.8mA, V=3.69V, P= -2.20W
15141    | 14392303.50     | 30.00      | RPT: IR测量前静置                        | I=  -64.7mA, V=3.47V, P= -0.22W
15142    | 14392333.50     | 2797.64    | RPT: C/5 容量测试放电                     | I= -595.8mA, V=3.17V, P= -1.89W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 50
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2251.39 mAh, Cycle Number = 2145
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

15143    | 14395161.14     | 869.99     | 静置 (Rest)                           | I=    0.0mA, V=2.78V, P=  0.00W
15144    | 14396061.14     | 1934.77    | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=3.89V, P= 11.68W
15145    | 14398025.91     | 4448.11    | 恒压充电 (CV Charge)                    | I=  481.5mA, V=4.20V, P=  2.02W
15146    | 14402504.03     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15147    | 14403374.06     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16203.7mA, V=3.32V, P=-53.45W
15148    | 14403449.03     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4419.4mA, V=3.73V, P=-16.44W
15149    | 14403849.02     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17427.4mA, V=3.04V, P=-52.49W
15150    | 14403984.02     | 702.47     | 静置 (Rest)                           | I=    0.0mA, V=3.70V, P=  0.00W
15151    | 14404716.50     | 952.13     | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.03V, P= 12.09W
15152    | 14405698.63     | 4075.50    | 恒压充电 (CV Charge)                    | I=  456.3mA, V=4.20V, P=  1.92W
15153    | 14409804.13     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15154    | 14410674.16     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16210.6mA, V=3.32V, P=-53.45W
15155    | 14410749.13     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4421.3mA, V=3.73V, P=-16.44W
15156    | 14411149.13     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17455.3mA, V=3.03V, P=-52.49W
15157    | 14411284.13     | 699.77     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15158    | 14412013.90     | 956.09     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.03V, P= 12.09W
15159    | 14412999.98     | 4105.83    | 恒压充电 (CV Charge)                    | I=  452.5mA, V=4.20V, P=  1.90W
15160    | 14417135.82     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15161    | 14418005.85     | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-16212.5mA, V=3.31V, P=-53.45W
15162    | 14418080.81     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4421.6mA, V=3.73V, P=-16.44W
15163    | 14418480.81     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17468.4mA, V=3.03V, P=-52.50W
15164    | 14418615.81     | 706.91     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15165    | 14419352.73     | 954.66     | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.03V, P= 12.09W
15166    | 14420337.38     | 4083.74    | 恒压充电 (CV Charge)                    | I=  451.9mA, V=4.20V, P=  1.90W
15167    | 14424451.13     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
15168    | 14425321.16     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16225.5mA, V=3.31V, P=-53.45W
15169    | 14425396.12     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4422.9mA, V=3.73V, P=-16.44W
15170    | 14425796.12     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17508.6mA, V=3.02V, P=-52.50W
15171    | 14425931.12     | 701.23     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15172    | 14426662.35     | 957.39     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.02V, P= 12.09W
15173    | 14427649.75     | 4082.71    | 恒压充电 (CV Charge)                    | I=  451.6mA, V=4.20V, P=  1.90W
15174    | 14431762.45     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.15V, P=  0.00W
15175    | 14432632.49     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16272.6mA, V=3.31V, P=-53.53W
15176    | 14432707.45     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4424.8mA, V=3.73V, P=-16.44W
15177    | 14433107.45     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17559.1mA, V=3.01V, P=-52.49W
15178    | 14433242.45     | 694.43     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15179    | 14433966.88     | 959.64     | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.02V, P= 12.08W
15180    | 14434956.53     | 4079.91    | 恒压充电 (CV Charge)                    | I=  455.2mA, V=4.20V, P=  1.91W
15181    | 14439066.44     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.15V, P=  0.00W
15182    | 14439936.48     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16277.8mA, V=3.31V, P=-53.53W
15183    | 14440011.44     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4425.4mA, V=3.73V, P=-16.44W
15184    | 14440411.44     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17583.4mA, V=3.01V, P=-52.49W
15185    | 14440546.44     | 692.70     | 静置 (Rest)                           | I=    0.0mA, V=3.69V, P=  0.00W
15186    | 14441269.14     | 961.89     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.03V, P= 12.10W
15187    | 14442261.03     | 4078.90    | 恒压充电 (CV Charge)                    | I=  454.7mA, V=4.20V, P=  1.91W
15188    | 14446369.94     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.15V, P=  0.00W
15189    | 14447239.97     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16261.9mA, V=3.31V, P=-53.44W
15190    | 14447314.94     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4426.1mA, V=3.72V, P=-16.44W
15191    | 14447714.94     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17610.4mA, V=3.01V, P=-52.49W
15192    | 14447849.94     | 687.39     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
15193    | 14448567.33     | 963.83     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.03V, P= 12.10W
15194    | 14449561.16     | 4091.47    | 恒压充电 (CV Charge)                    | I=  452.0mA, V=4.20V, P=  1.90W
15195    | 14453682.63     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.15V, P=  0.00W
15196    | 14454552.67     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16262.0mA, V=3.31V, P=-53.45W
15197    | 14454627.63     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4426.4mA, V=3.72V, P=-16.44W
15198    | 14455027.63     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17612.7mA, V=3.01V, P=-52.49W
15199    | 14455162.63     | 696.43     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
15200    | 14455889.06     | 962.95     | 恒流充电 (CC Charge)                    | I= 3002.8mA, V=4.03V, P= 12.10W
15201    | 14456882.01     | 4087.97    | 恒压充电 (CV Charge)                    | I=  452.5mA, V=4.20V, P=  1.90W
15202    | 14460999.99     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.15V, P=  0.00W
15203    | 14461870.03     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16290.2mA, V=3.30V, P=-53.52W
15204    | 14461944.99     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4426.8mA, V=3.72V, P=-16.44W
15205    | 14462344.99     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17626.2mA, V=3.00V, P=-52.49W
15206    | 14462479.99     | 693.78     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
15207    | 14463203.77     | 964.14     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.03V, P= 12.10W
15208    | 14464197.90     | 4094.32    | 恒压充电 (CV Charge)                    | I=  451.2mA, V=4.20V, P=  1.90W
15209    | 14468322.23     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.15V, P=  0.00W
15210    | 14469192.26     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16294.2mA, V=3.30V, P=-53.52W
15211    | 14469267.22     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4427.4mA, V=3.72V, P=-16.44W
15212    | 14469667.22     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17637.0mA, V=3.00V, P=-52.49W
15213    | 14469802.22     | 688.53     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
15214    | 14470520.75     | 964.65     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.03V, P= 12.09W
15215    | 14471515.41     | 4096.29    | 恒压充电 (CV Charge)                    | I=  452.5mA, V=4.20V, P=  1.90W
15216    | 14475641.70     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.15V, P=  0.00W
15217    | 14476511.73     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16268.7mA, V=3.30V, P=-53.45W
15218    | 14476586.70     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4427.6mA, V=3.72V, P=-16.44W
15219    | 14476986.69     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17644.4mA, V=3.00V, P=-52.49W
15220    | 14477121.69     | 691.47     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
15221    | 14477843.17     | 963.76     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.03V, P= 12.10W
15222    | 14478836.93     | 4075.33    | 恒压充电 (CV Charge)                    | I=  455.4mA, V=4.20V, P=  1.91W
15223    | 14482942.26     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.15V, P=  0.00W
15224    | 14483812.30     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16300.9mA, V=3.30V, P=-53.52W
15225    | 14483887.26     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4427.7mA, V=3.72V, P=-16.44W
15226    | 14484287.26     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17660.5mA, V=3.00V, P=-52.49W
15227    | 14484422.26     | 688.82     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
15228    | 14485141.08     | 965.47     | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.03V, P= 12.09W
15229    | 14486136.55     | 4004.91    | 恒压充电 (CV Charge)                    | I=  459.7mA, V=4.20V, P=  1.93W
15230    | 14490171.47     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.15V, P=  0.00W
15231    | 14491041.50     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-16311.6mA, V=3.30V, P=-53.52W
15232    | 14491116.47     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4428.7mA, V=3.72V, P=-16.44W
15233    | 14491516.46     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17689.2mA, V=2.99V, P=-52.49W
15234    | 14491651.46     | 682.42     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
15235    | 14492363.88     | 968.45     | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=4.03V, P= 12.09W
15236    | 14493362.34     | 4113.23    | 恒压充电 (CV Charge)                    | I=  450.5mA, V=4.20V, P=  1.89W
15237    | 14497505.57     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.15V, P=  0.00W
15238    | 14498375.60     | 74.97      | 任务剖面: 起飞 (Take-off)                 | I=-16284.3mA, V=3.30V, P=-53.45W
15239    | 14498450.57     | 400.00     | 任务剖面: 巡航 (Cruise)                   | I=-4428.4mA, V=3.72V, P=-16.44W
15240    | 14498850.57     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17684.4mA, V=2.99V, P=-52.49W
15241    | 14498985.57     | 684.31     | 静置 (Rest)                           | I=    0.0mA, V=3.68V, P=  0.00W
15242    | 14499699.88     | 966.37     | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=4.03V, P= 12.09W
15243    | 14500696.24     | 4141.86    | 恒压充电 (CV Charge)                    | I=  447.4mA, V=4.20V, P=  1.88W
15244    | 14504868.10     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.15V, P=  0.00W
