--- 分析日志 for: VAH20.csv ---
--- 协议: CC charge current 1.5C ---

清洗后发现 4315 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
3662     | 3482360.26      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15230.4mA, V=3.53V, P=-53.63W
3663     | 3482435.22      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4374.9mA, V=3.72V, P=-16.25W
3664     | 3483235.21      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17975.9mA, V=2.95V, P=-52.60W
3665     | 3483370.21      | 1188.47    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
3666     | 3484588.68      | 880.75     | 恒流充电 (CC Charge)                    | I= 4489.2mA, V=3.99V, P= 17.93W
3667     | 3485499.43      | 3184.26    | 恒压充电 (CV Charge)                    | I=  726.3mA, V=4.20V, P=  3.05W
3668     | 3488713.70      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3669     | 3489583.75      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15234.7mA, V=3.53V, P=-53.63W
3670     | 3489658.70      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4375.3mA, V=3.72V, P=-16.25W
3671     | 3490458.70      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17998.7mA, V=2.95V, P=-52.60W
3672     | 3490593.70      | 1170.14    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
3673     | 3491793.84      | 879.91     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.93W
3674     | 3492703.74      | 3172.24    | 恒压充电 (CV Charge)                    | I=  731.1mA, V=4.20V, P=  3.07W
3675     | 3495905.98      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3676     | 3496776.03      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15241.1mA, V=3.53V, P=-53.63W
3677     | 3496850.98      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4376.0mA, V=3.72V, P=-16.25W
3678     | 3497650.98      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18016.3mA, V=2.94V, P=-52.60W
3679     | 3497785.98      | 1193.98    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
3680     | 3499009.96      | 880.77     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.92W
3681     | 3499920.73      | 3184.15    | 恒压充电 (CV Charge)                    | I=  726.2mA, V=4.20V, P=  3.05W
3682     | 3503134.88      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3683     | 3504004.93      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15241.8mA, V=3.53V, P=-53.63W
3684     | 3504079.88      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4375.9mA, V=3.72V, P=-16.25W
3685     | 3504879.88      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18033.6mA, V=2.94V, P=-52.60W
3686     | 3505014.87      | 1171.77    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
3687     | 3506216.64      | 880.65     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=3.99V, P= 17.92W
3688     | 3507127.30      | 3191.08    | 恒压充电 (CV Charge)                    | I=  726.0mA, V=4.20V, P=  3.05W
3689     | 3510348.38      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3690     | 3511218.43      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15237.9mA, V=3.53V, P=-53.63W
3691     | 3511293.38      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4375.8mA, V=3.72V, P=-16.25W
3692     | 3512093.38      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18032.8mA, V=2.94V, P=-52.60W
3693     | 3512228.38      | 1254.45    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
3694     | 3513512.83      | 881.73     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=3.99V, P= 17.92W
3695     | 3514424.56      | 3201.20    | 恒压充电 (CV Charge)                    | I=  725.8mA, V=4.20V, P=  3.05W
3696     | 3517655.77      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3697     | 3518525.82      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15219.0mA, V=3.53V, P=-53.63W
3698     | 3518600.77      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4373.8mA, V=3.72V, P=-16.25W
3699     | 3519400.77      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17984.4mA, V=2.95V, P=-52.60W
3700     | 3519535.76      | 1283.55    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
3701     | 3520849.31      | 880.65     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=3.99V, P= 17.93W
3702     | 3521759.96      | 3035.09    | 恒压充电 (CV Charge)                    | I=  754.0mA, V=4.20V, P=  3.17W
3703     | 3524825.05      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3704     | 3525695.10      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-15235.1mA, V=3.53V, P=-53.63W
3705     | 3525770.05      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4376.3mA, V=3.72V, P=-16.25W
3706     | 3526570.05      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18044.2mA, V=2.94V, P=-52.60W
3707     | 3526705.05      | 1239.45    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3708     | 3527974.50      | 884.36     | 恒流充电 (CC Charge)                    | I= 4489.4mA, V=3.99V, P= 17.92W
3709     | 3528888.86      | 2825.04    | 恒压充电 (CV Charge)                    | I=  802.0mA, V=4.20V, P=  3.37W
3710     | 3531743.89      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3711     | 3532613.95      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15233.0mA, V=3.53V, P=-53.63W
3712     | 3532688.90      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4378.4mA, V=3.72V, P=-16.25W
3713     | 3533488.89      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18087.6mA, V=2.93V, P=-52.60W
3714     | 3533623.89      | 1279.99    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3715     | 3534933.88      | 893.17     | 恒流充电 (CC Charge)                    | I= 4489.2mA, V=3.99V, P= 17.90W
3716     | 3535857.05      | 3183.62    | 恒压充电 (CV Charge)                    | I=  725.8mA, V=4.20V, P=  3.05W
3717     | 3539070.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3718     | 3539940.72      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15228.4mA, V=3.53V, P=-53.63W
3719     | 3540015.67      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4375.0mA, V=3.72V, P=-16.26W
3720     | 3540815.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18025.0mA, V=2.94V, P=-52.60W
3721     | 3540950.67      | 1276.86    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
3722     | 3542257.53      | 880.82     | 恒流充电 (CC Charge)                    | I= 4489.5mA, V=3.99V, P= 17.93W
3723     | 3543168.35      | 3161.26    | 恒压充电 (CV Charge)                    | I=  730.0mA, V=4.20V, P=  3.07W
3724     | 3546359.61      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3725     | 3547229.67      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15252.0mA, V=3.52V, P=-53.63W
3726     | 3547304.62      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4378.1mA, V=3.72V, P=-16.26W
3727     | 3548104.61      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18100.2mA, V=2.93V, P=-52.60W
3728     | 3548239.61      | 1212.45    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3729     | 3549482.07      | 884.60     | 恒流充电 (CC Charge)                    | I= 4489.4mA, V=3.99V, P= 17.92W
3730     | 3550396.67      | 3187.50    | 恒压充电 (CV Charge)                    | I=  724.9mA, V=4.20V, P=  3.04W
3731     | 3553614.17      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3732     | 3554484.22      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15248.6mA, V=3.53V, P=-53.63W
3733     | 3554559.17      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4377.9mA, V=3.72V, P=-16.26W
3734     | 3555359.17      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18101.5mA, V=2.93V, P=-52.60W
3735     | 3555494.16      | 1179.89    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3736     | 3556704.05      | 883.99     | 恒流充电 (CC Charge)                    | I= 4489.5mA, V=3.99V, P= 17.92W
3737     | 3557618.04      | 3182.52    | 恒压充电 (CV Charge)                    | I=  724.7mA, V=4.20V, P=  3.04W
3738     | 3560830.56      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3739     | 3561700.62      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-15253.3mA, V=3.52V, P=-53.63W
3740     | 3561775.56      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4378.0mA, V=3.72V, P=-16.26W
3741     | 3562575.56      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18119.7mA, V=2.93V, P=-52.60W
3742     | 3562710.56      | 1156.49    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3743     | 3563897.05      | 884.79     | 恒流充电 (CC Charge)                    | I= 4489.6mA, V=3.99V, P= 17.92W
3744     | 3564811.85      | 2999.86    | 恒压充电 (CV Charge)                    | I=  766.5mA, V=4.20V, P=  3.22W
3745     | 3567841.71      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3746     | 3568711.76      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15249.2mA, V=3.52V, P=-53.63W
3747     | 3568786.71      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4379.0mA, V=3.72V, P=-16.25W
3748     | 3569586.71      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18142.3mA, V=2.93V, P=-52.60W
3749     | 3569721.71      | 1234.11    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3750     | 3570985.82      | 888.78     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=3.99V, P= 17.91W
3751     | 3571904.60      | 3196.84    | 恒压充电 (CV Charge)                    | I=  725.6mA, V=4.20V, P=  3.05W
3752     | 3575131.44      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3753     | 3576001.49      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15250.6mA, V=3.52V, P=-53.63W
3754     | 3576076.44      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4377.5mA, V=3.72V, P=-16.25W
3755     | 3576876.44      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18122.3mA, V=2.93V, P=-52.60W
3756     | 3577011.43      | 1265.43    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3757     | 3578306.87      | 883.47     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=3.99V, P= 17.92W
3758     | 3579220.34      | 3205.76    | 恒压充电 (CV Charge)                    | I=  725.6mA, V=4.20V, P=  3.05W
3759     | 3582456.10      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3760     | 3583326.15      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15256.9mA, V=3.52V, P=-53.63W
3761     | 3583401.10      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4378.0mA, V=3.72V, P=-16.25W
3762     | 3584201.10      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18140.9mA, V=2.93V, P=-52.60W
3763     | 3584336.10      | 1222.17    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3764     | 3585588.26      | 884.20     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.92W
3765     | 3586502.46      | 3205.21    | 恒压充电 (CV Charge)                    | I=  725.3mA, V=4.20V, P=  3.05W
3766     | 3589737.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3767     | 3590607.71      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15259.8mA, V=3.52V, P=-53.63W
3768     | 3590682.67      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4378.4mA, V=3.72V, P=-16.25W
3769     | 3591482.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18155.3mA, V=2.92V, P=-52.60W
3770     | 3591617.66      | 1245.85    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3771     | 3592893.52      | 884.46     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=3.99V, P= 17.92W
3772     | 3593807.97      | 3192.58    | 恒压充电 (CV Charge)                    | I=  725.4mA, V=4.20V, P=  3.05W
3773     | 3597030.56      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3774     | 3597900.62      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-15252.0mA, V=3.52V, P=-53.63W
3775     | 3597975.56      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4378.1mA, V=3.72V, P=-16.26W
3776     | 3598775.56      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18140.9mA, V=2.93V, P=-52.60W
3777     | 3598910.56      | 1254.78    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3778     | 3600195.34      | 884.91     | 恒流充电 (CC Charge)                    | I= 4489.5mA, V=3.99V, P= 17.92W
3779     | 3601110.25      | 2876.20    | 恒压充电 (CV Charge)                    | I=  794.6mA, V=4.20V, P=  3.34W
3780     | 3604016.45      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3781     | 3604886.51      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15243.9mA, V=3.53V, P=-53.63W
3782     | 3604961.45      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4379.4mA, V=3.72V, P=-16.25W
3783     | 3605761.45      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18164.2mA, V=2.92V, P=-52.60W
3784     | 3605896.45      | 1228.63    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3785     | 3607155.08      | 895.02     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=3.99V, P= 17.90W
3786     | 3608080.10      | 3197.03    | 恒压充电 (CV Charge)                    | I=  723.2mA, V=4.20V, P=  3.04W
3787     | 3611307.13      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3788     | 3612177.18      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15245.7mA, V=3.53V, P=-53.63W
3789     | 3612252.13      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4377.2mA, V=3.72V, P=-16.25W
3790     | 3613052.13      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18132.2mA, V=2.93V, P=-52.60W
3791     | 3613187.13      | 1319.40    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3792     | 3614536.52      | 883.84     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=3.99V, P= 17.92W
3793     | 3615450.36      | 3205.02    | 恒压充电 (CV Charge)                    | I=  724.9mA, V=4.20V, P=  3.04W
3794     | 3618685.39      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3795     | 3619555.44      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15242.5mA, V=3.53V, P=-53.63W
3796     | 3619630.39      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4377.0mA, V=3.72V, P=-16.26W
3797     | 3620430.39      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18125.4mA, V=2.93V, P=-52.60W
3798     | 3620565.38      | 1367.23    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3799     | 3621962.61      | 883.82     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.92W
3800     | 3622876.43      | 3195.37    | 恒压充电 (CV Charge)                    | I=  724.1mA, V=4.20V, P=  3.04W
3801     | 3626101.80      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3802     | 3626971.85      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15256.6mA, V=3.52V, P=-53.62W
3803     | 3627046.80      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4378.3mA, V=3.72V, P=-16.25W
3804     | 3627846.80      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18164.0mA, V=2.92V, P=-52.60W
3805     | 3627981.80      | 1294.44    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3806     | 3629306.24      | 885.11     | 恒流充电 (CC Charge)                    | I= 4489.2mA, V=3.99V, P= 17.92W
3807     | 3630221.35      | 3207.21    | 恒压充电 (CV Charge)                    | I=  724.2mA, V=4.20V, P=  3.04W
3808     | 3633458.57      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3809     | 3634328.62      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15260.4mA, V=3.52V, P=-53.63W
3810     | 3634403.57      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4378.9mA, V=3.72V, P=-16.25W
3811     | 3635203.57      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18190.6mA, V=2.92V, P=-52.60W
3812     | 3635338.56      | 1273.79    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3813     | 3636642.35      | 885.75     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=3.99V, P= 17.92W
3814     | 3637558.10      | 3212.32    | 恒压充电 (CV Charge)                    | I=  718.3mA, V=4.20V, P=  3.02W
3815     | 3640800.43      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3816     | 3641670.48      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15278.5mA, V=3.52V, P=-53.63W
3817     | 3641745.43      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4380.7mA, V=3.72V, P=-16.25W
3818     | 3642545.43      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18233.6mA, V=2.91V, P=-52.60W
3819     | 3642680.43      | 1280.85    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3820     | 3643991.28      | 887.48     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=3.99V, P= 17.91W
3821     | 3644908.76      | 2745.11    | 恒压充电 (CV Charge)                    | I=  822.0mA, V=4.20V, P=  3.45W
3822     | 3647683.88      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3823     | 3648553.93      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15278.1mA, V=3.52V, P=-53.63W
3824     | 3648628.88      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4384.6mA, V=3.71V, P=-16.25W
3825     | 3649428.88      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18306.6mA, V=2.90V, P=-52.60W
3826     | 3649563.87      | 1306.95    | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3827     | 3650900.83      | 902.02     | 恒流充电 (CC Charge)                    | I= 4489.4mA, V=3.99V, P= 17.92W
3828     | 3651832.84      | 2789.07    | 恒压充电 (CV Charge)                    | I=  816.5mA, V=4.20V, P=  3.43W
3829     | 3654651.91      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3830     | 3655521.96      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15278.7mA, V=3.52V, P=-53.63W
3831     | 3655596.91      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4385.0mA, V=3.71V, P=-16.26W
3832     | 3656396.91      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18316.7mA, V=2.90V, P=-52.60W
3833     | 3656531.91      | 1301.25    | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3834     | 3657863.16      | 901.30     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=3.99V, P= 17.92W
3835     | 3658794.47      | 3221.43    | 恒压充电 (CV Charge)                    | I=  721.0mA, V=4.20V, P=  3.03W
3836     | 3662045.90      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3837     | 3662915.96      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-15276.1mA, V=3.52V, P=-53.63W
3838     | 3662990.90      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4381.4mA, V=3.72V, P=-16.26W
3839     | 3663790.90      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18256.9mA, V=2.91V, P=-52.60W
3840     | 3663925.90      | 1266.54    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3841     | 3665222.44      | 887.44     | 恒流充电 (CC Charge)                    | I= 4489.5mA, V=3.99V, P= 17.91W
3842     | 3666139.88      | 3220.86    | 恒压充电 (CV Charge)                    | I=  719.0mA, V=4.20V, P=  3.02W
3843     | 3669390.74      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3844     | 3670260.79      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15286.4mA, V=3.52V, P=-53.63W
3845     | 3670335.74      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4382.0mA, V=3.71V, P=-16.26W
3846     | 3671135.74      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18282.1mA, V=2.90V, P=-52.60W
3847     | 3671270.73      | 1271.76    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3848     | 3672572.49      | 889.03     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=3.99V, P= 17.91W
3849     | 3673491.53      | 3220.33    | 恒压充电 (CV Charge)                    | I=  719.0mA, V=4.20V, P=  3.02W
3850     | 3676741.85      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3851     | 3677611.90      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15284.8mA, V=3.52V, P=-53.63W
3852     | 3677686.85      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4382.2mA, V=3.71V, P=-16.26W
3853     | 3678486.85      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18284.2mA, V=2.90V, P=-52.60W
3854     | 3678621.85      | 1207.85    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3855     | 3679859.70      | 889.44     | 恒流充电 (CC Charge)                    | I= 4489.7mA, V=3.99V, P= 17.91W
3856     | 3680779.15      | 3043.94    | 恒压充电 (CV Charge)                    | I=  753.5mA, V=4.20V, P=  3.16W
3857     | 3683853.09      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3858     | 3684723.15      | 74.94      | 任务剖面: 起飞 (Take-off)                 | I=-15286.2mA, V=3.52V, P=-53.63W
3859     | 3684798.09      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4383.6mA, V=3.71V, P=-16.26W
3860     | 3685598.09      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18322.3mA, V=2.90V, P=-52.60W
3861     | 3685733.09      | 1211.44    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3862     | 3686974.53      | 894.41     | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=3.99V, P= 17.90W
3863     | 3687898.94      | 2887.42    | 恒压充电 (CV Charge)                    | I=  786.5mA, V=4.20V, P=  3.30W
3864     | 3690816.36      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3865     | 3691686.42      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15288.2mA, V=3.52V, P=-53.63W
3866     | 3691761.37      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4384.9mA, V=3.71V, P=-16.25W
3867     | 3692561.36      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18359.8mA, V=2.89V, P=-52.60W
3868     | 3692696.36      | 1271.06    | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3869     | 3693997.42      | 899.10     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=3.99V, P= 17.89W
3870     | 3694926.52      | 3220.91    | 恒压充电 (CV Charge)                    | I=  720.6mA, V=4.20V, P=  3.03W
3871     | 3698177.43      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3872     | 3699047.49      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15287.8mA, V=3.52V, P=-53.63W
3873     | 3699122.44      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4382.0mA, V=3.71V, P=-16.25W
3874     | 3699922.43      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18316.2mA, V=2.90V, P=-52.60W
3875     | 3700057.43      | 1261.97    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3876     | 3701349.40      | 889.72     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=3.99V, P= 17.91W
3877     | 3702269.13      | 3226.23    | 恒压充电 (CV Charge)                    | I=  719.7mA, V=4.20V, P=  3.02W
3878     | 3705525.36      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3879     | 3706395.41      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15282.7mA, V=3.52V, P=-53.63W
3880     | 3706470.36      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4381.7mA, V=3.71V, P=-16.26W
3881     | 3707270.36      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18301.9mA, V=2.90V, P=-52.60W
3882     | 3707405.36      | 1307.36    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3883     | 3708742.71      | 887.82     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=3.99V, P= 17.91W
3884     | 3709660.54      | 3243.32    | 恒压充电 (CV Charge)                    | I=  714.7mA, V=4.20V, P=  3.00W
3885     | 3712933.85      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3886     | 3713803.90      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15285.2mA, V=3.52V, P=-53.63W
3887     | 3713878.85      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4382.2mA, V=3.71V, P=-16.26W
3888     | 3714678.85      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18321.6mA, V=2.90V, P=-52.60W
3889     | 3714813.85      | 1270.22    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3890     | 3716114.07      | 889.41     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=3.99V, P= 17.91W
3891     | 3717033.47      | 3095.54    | 恒压充电 (CV Charge)                    | I=  742.3mA, V=4.20V, P=  3.12W
3892     | 3720159.02      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3893     | 3721029.07      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15290.7mA, V=3.52V, P=-53.62W
