--- 分析日志 for: VAH05.csv ---
--- 协议: 10% power reduction ---

[高级数据清洗]: 发现并删除了 1082 个数据点，这些点属于被识别为毛刺的短序列。

清洗后发现 10952 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
10516    | 11667929.41     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3948.8mA, V=3.70V, P=-14.57W
10517    | 11668729.41     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16688.0mA, V=2.86V, P=-47.31W
10518    | 11668864.40     | 1122.50    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10519    | 11670016.90     | 1277.95    | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=3.98V, P= 11.95W
10520    | 11671324.86     | 4621.46    | 恒压充电 (CV Charge)                    | I=  453.9mA, V=4.20V, P=  1.91W
10521    | 11675976.32     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10522    | 11676846.37     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14245.8mA, V=3.40V, P=-48.22W
10523    | 11676921.32     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3951.3mA, V=3.69V, P=-14.58W
10524    | 11677721.32     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16741.5mA, V=2.85V, P=-47.31W
10525    | 11677856.32     | 1079.09    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10526    | 11678965.41     | 1280.63    | 恒流充电 (CC Charge)                    | I= 3004.3mA, V=3.98V, P= 11.95W
10527    | 11680276.04     | 4734.97    | 恒压充电 (CV Charge)                    | I=  447.6mA, V=4.20V, P=  1.88W
10528    | 11685041.01     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10529    | 11685911.05     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14260.9mA, V=3.39V, P=-48.22W
10530    | 11685986.01     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3951.3mA, V=3.69V, P=-14.58W
10531    | 11686786.01     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16770.3mA, V=2.85V, P=-47.31W
10532    | 11686921.01     | 1068.53    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10533    | 11688019.53     | 1280.49    | 恒流充电 (CC Charge)                    | I= 3002.8mA, V=3.98V, P= 11.95W
10534    | 11689330.02     | 4649.24    | 恒压充电 (CV Charge)                    | I=  454.9mA, V=4.20V, P=  1.91W
10535    | 11694009.27     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10536    | 11694879.31     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14245.4mA, V=3.40V, P=-48.16W
10537    | 11694954.27     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3952.7mA, V=3.69V, P=-14.58W
10538    | 11695754.27     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16784.6mA, V=2.85V, P=-47.31W
10539    | 11695889.27     | 1094.89    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10540    | 11697014.15     | 1283.97    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=3.98V, P= 11.95W
10541    | 11698328.13     | 4615.53    | 恒压充电 (CV Charge)                    | I=  455.9mA, V=4.20V, P=  1.91W
10542    | 11702973.66     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
10543    | 11703843.71     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14272.4mA, V=3.39V, P=-48.22W
10544    | 11703918.66     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3952.5mA, V=3.69V, P=-14.58W
10545    | 11704718.66     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16797.9mA, V=2.85V, P=-47.31W
10546    | 11704853.66     | 1065.41    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10547    | 11705949.07     | 1289.64    | 恒流充电 (CC Charge)                    | I= 3002.7mA, V=3.98V, P= 11.94W
10548    | 11707268.72     | 4590.93    | 恒压充电 (CV Charge)                    | I=  456.6mA, V=4.20V, P=  1.92W
10549    | 11711889.65     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10550    | 11712759.70     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14232.8mA, V=3.40V, P=-48.22W
10551    | 11712834.65     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3950.3mA, V=3.70V, P=-14.58W
10552    | 11713634.65     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16703.1mA, V=2.86V, P=-47.31W
10553    | 11713769.65     | 1187.13    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10554    | 11714986.77     | 1284.81    | 恒流充电 (CC Charge)                    | I= 3004.3mA, V=3.98V, P= 11.95W
10555    | 11716301.58     | 4636.21    | 恒压充电 (CV Charge)                    | I=  453.7mA, V=4.20V, P=  1.91W
10556    | 11720967.79     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10557    | 11721837.84     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14203.7mA, V=3.41V, P=-48.22W
10558    | 11721912.80     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3946.5mA, V=3.70V, P=-14.57W
10559    | 11722712.79     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16635.5mA, V=2.87V, P=-47.31W
10560    | 11722847.79     | 1203.91    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10561    | 11724081.71     | 1278.90    | 恒流充电 (CC Charge)                    | I= 3002.5mA, V=3.98V, P= 11.95W
10562    | 11725390.61     | 4536.79    | 恒压充电 (CV Charge)                    | I=  460.4mA, V=4.20V, P=  1.93W
10563    | 11729957.40     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10564    | 11730827.45     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14199.2mA, V=3.41V, P=-48.22W
10565    | 11730902.40     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3947.5mA, V=3.70V, P=-14.58W
10566    | 11731702.40     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16640.7mA, V=2.87V, P=-47.31W
10567    | 11731837.40     | 1211.35    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10568    | 11733078.75     | 1279.91    | 恒流充电 (CC Charge)                    | I= 3004.1mA, V=3.98V, P= 11.96W
10569    | 11734388.66     | 4665.43    | 恒压充电 (CV Charge)                    | I=  450.6mA, V=4.20V, P=  1.89W
10570    | 11739084.10     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10571    | 11739954.15     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14216.8mA, V=3.40V, P=-48.22W
10572    | 11740029.10     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3947.6mA, V=3.70V, P=-14.58W
10573    | 11740829.10     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16679.9mA, V=2.86V, P=-47.31W
10574    | 11740964.10     | 1183.07    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10575    | 11742177.17     | 1276.61    | 恒流充电 (CC Charge)                    | I= 3002.6mA, V=3.98V, P= 11.95W
10576    | 11743483.78     | 4366.30    | 恒压充电 (CV Charge)                    | I=  474.9mA, V=4.20V, P=  1.99W
10577    | 11747880.07     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
10578    | 11748750.12     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14220.2mA, V=3.40V, P=-48.17W
10579    | 11748825.08     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3952.1mA, V=3.69V, P=-14.58W
10580    | 11749625.07     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16766.0mA, V=2.85V, P=-47.31W
10581    | 11749760.07     | 1129.74    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10582    | 11750919.81     | 1292.03    | 恒流充电 (CC Charge)                    | I= 3004.5mA, V=3.98V, P= 11.96W
10583    | 11752241.85     | 4668.70    | 恒压充电 (CV Charge)                    | I=  451.1mA, V=4.20V, P=  1.89W
10584    | 11756940.54     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10585    | 11757810.59     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14237.3mA, V=3.40V, P=-48.22W
10586    | 11757885.55     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3949.3mA, V=3.70V, P=-14.57W
10587    | 11758685.54     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16736.9mA, V=2.86V, P=-47.31W
10588    | 11758820.54     | 1163.76    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10589    | 11760014.30     | 1280.98    | 恒流充电 (CC Charge)                    | I= 3002.6mA, V=3.98V, P= 11.95W
10590    | 11761325.28     | 4603.41    | 恒压充电 (CV Charge)                    | I=  456.2mA, V=4.20V, P=  1.92W
10591    | 11765958.69     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10592    | 11766828.74     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14243.4mA, V=3.40V, P=-48.22W
10593    | 11766903.69     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3951.0mA, V=3.70V, P=-14.58W
10594    | 11767703.69     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16764.4mA, V=2.85V, P=-47.31W
10595    | 11767838.69     | 1135.63    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10596    | 11769004.32     | 1283.52    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=3.98V, P= 11.95W
10597    | 11770317.84     | 4695.70    | 恒压充电 (CV Charge)                    | I=  449.5mA, V=4.20V, P=  1.89W
10598    | 11775043.54     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10599    | 11775913.58     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14252.3mA, V=3.40V, P=-48.22W
10600    | 11775988.54     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3950.5mA, V=3.69V, P=-14.57W
10601    | 11776788.54     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16783.7mA, V=2.85V, P=-47.31W
10602    | 11776923.53     | 1136.68    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10603    | 11778090.21     | 1282.18    | 恒流充电 (CC Charge)                    | I= 3002.7mA, V=3.98V, P= 11.95W
10604    | 11779402.39     | 4613.31    | 恒压充电 (CV Charge)                    | I=  457.0mA, V=4.20V, P=  1.92W
10605    | 11784045.70     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10606    | 11784915.75     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14255.2mA, V=3.40V, P=-48.22W
10607    | 11784990.70     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3952.2mA, V=3.69V, P=-14.58W
10608    | 11785790.70     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16806.5mA, V=2.84V, P=-47.31W
10609    | 11785925.70     | 1135.34    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10610    | 11787091.04     | 1285.32    | 恒流充电 (CC Charge)                    | I= 3004.2mA, V=3.98V, P= 11.95W
10611    | 11788406.36     | 4705.84    | 恒压充电 (CV Charge)                    | I=  449.7mA, V=4.20V, P=  1.89W
10612    | 11793142.21     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10613    | 11794012.25     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14258.4mA, V=3.40V, P=-48.22W
10614    | 11794087.21     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3951.1mA, V=3.69V, P=-14.58W
10615    | 11794887.21     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16791.6mA, V=2.85V, P=-47.31W
10616    | 11795022.21     | 1162.64    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10617    | 11796214.85     | 1284.31    | 恒流充电 (CC Charge)                    | I= 3002.9mA, V=3.98V, P= 11.95W
10618    | 11797529.16     | 4600.99    | 恒压充电 (CV Charge)                    | I=  455.7mA, V=4.20V, P=  1.91W
10619    | 11802160.15     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10620    | 11803030.19     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14254.1mA, V=3.40V, P=-48.22W
10621    | 11803105.15     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3951.6mA, V=3.69V, P=-14.58W
10622    | 11803905.15     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16810.5mA, V=2.84V, P=-47.31W
10623    | 11804040.14     | 1148.03    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10624    | 11805218.18     | 1285.34    | 恒流充电 (CC Charge)                    | I= 3004.0mA, V=3.98V, P= 11.95W
10625    | 11806533.52     | 4712.35    | 恒压充电 (CV Charge)                    | I=  447.5mA, V=4.20V, P=  1.88W
10626    | 11811275.87     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10627    | 11812145.91     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14244.5mA, V=3.40V, P=-48.22W
10628    | 11812220.87     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3949.9mA, V=3.70V, P=-14.57W
10629    | 11813020.87     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16771.7mA, V=2.85V, P=-47.31W
10630    | 11813155.86     | 1169.16    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10631    | 11814355.03     | 1283.91    | 恒流充电 (CC Charge)                    | I= 3002.7mA, V=3.98V, P= 11.95W
10632    | 11815668.93     | 4588.03    | 恒压充电 (CV Charge)                    | I=  458.6mA, V=4.20V, P=  1.93W
10633    | 11820286.97     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10634    | 11821157.01     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14245.5mA, V=3.40V, P=-48.22W
10635    | 11821231.97     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3950.5mA, V=3.70V, P=-14.58W
10636    | 11822031.97     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16787.0mA, V=2.85V, P=-47.31W
10637    | 11822166.97     | 1184.59    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10638    | 11823381.55     | 1285.34    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=3.98V, P= 11.95W
10639    | 11824696.90     | 4686.30    | 恒压充电 (CV Charge)                    | I=  449.0mA, V=4.20V, P=  1.89W
10640    | 11829413.20     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10641    | 11830283.24     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14260.4mA, V=3.39V, P=-48.22W
10642    | 11830358.20     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3951.6mA, V=3.69V, P=-14.58W
10643    | 11831158.20     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16825.8mA, V=2.84V, P=-47.31W
10644    | 11831293.19     | 1133.92    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10645    | 11832457.11     | 1283.59    | 恒流充电 (CC Charge)                    | I= 3002.6mA, V=3.98V, P= 11.95W
10646    | 11833770.70     | 4573.24    | 恒压充电 (CV Charge)                    | I=  458.5mA, V=4.20V, P=  1.93W
10647    | 11838373.94     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
10648    | 11839243.99     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14272.1mA, V=3.39V, P=-48.22W
10649    | 11839318.94     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3952.9mA, V=3.69V, P=-14.58W
10650    | 11840118.94     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16865.9mA, V=2.83V, P=-47.31W
10651    | 11840253.94     | 1140.00    | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
10652    | 11841405.29     | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
10653    | 11841415.29     | 3014.08    | 其他充电阶段                              | I= 1504.0mA, V=3.94V, P=  5.92W
10654    | 11844439.37     | 6683.38    | 恒压充电 (CV Charge)                    | I=  264.1mA, V=4.20V, P=  1.11W
10655    | 11851132.74     | 880.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
10656    | 11852022.79     | 3599.95    | RPT: C/5 容量测试放电                     | I= -595.0mA, V=3.98V, P= -2.37W
10657    | 11855622.75     | 30.00      | RPT: IR测量前静置                        | I=  -63.4mA, V=3.93V, P= -0.25W
10658    | 11855652.75     | 7200.00    | RPT: C/5 容量测试放电                     | I= -595.5mA, V=3.70V, P= -2.20W
10659    | 11862852.75     | 30.00      | RPT: IR测量前静置                        | I=  -63.8mA, V=3.47V, P= -0.22W
10660    | 11862882.75     | 3345.62    | RPT: C/5 容量测试放电                     | I= -594.9mA, V=3.16V, P= -1.88W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 50
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2339.97 mAh, Cycle Number = 1510
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

10661    | 11866238.37     | 890.00     | 静置 (Rest)                           | I=    0.0mA, V=2.81V, P=  0.00W
10662    | 11867128.37     | 2020.00    | 其他充电阶段                              | I= 1879.8mA, V=3.94V, P=  7.39W
10663    | 11869150.02     | 5261.67    | 恒压充电 (CV Charge)                    | I=  342.2mA, V=4.20V, P=  1.44W
10664    | 11874416.69     | 6961.61    | RPT: C/5 容量测试放电                     | I= -596.1mA, V=3.98V, P= -2.37W
10665    | 11881378.30     | 30.00      | RPT: IR测量前静置                        | I=  -61.5mA, V=3.93V, P= -0.24W
10666    | 11881408.30     | 7200.00    | RPT: C/5 容量测试放电                     | I= -632.7mA, V=3.70V, P= -2.34W
10667    | 11888608.30     | 30.00      | RPT: IR测量前静置                        | I=  -62.0mA, V=3.48V, P= -0.22W
10668    | 11888638.30     | 3325.54    | RPT: C/5 容量测试放电                     | I= -595.7mA, V=3.16V, P= -1.88W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 0
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2338.37 mAh, Cycle Number = 1511
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

10669    | 11891973.84     | 10.00      | 静置 (Rest)                           | I=    0.0mA, V=2.61V, P=  0.00W
10670    | 11891985.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  119.5mA, V=4.20V, P=  0.50W
10671    | 11891993.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.65V, P=  0.00W
10672    | 11892015.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  117.9mA, V=4.20V, P=  0.50W
10673    | 11892023.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.68V, P=  0.00W
10674    | 11892045.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  117.7mA, V=4.20V, P=  0.49W
10675    | 11892053.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.71V, P=  0.00W
10676    | 11892075.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  117.4mA, V=4.20V, P=  0.49W
10677    | 11892083.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.73V, P=  0.00W
10678    | 11892105.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  115.8mA, V=4.20V, P=  0.49W
10679    | 11892113.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.74V, P=  0.00W
10680    | 11892135.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  114.6mA, V=4.20V, P=  0.48W
10681    | 11892143.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.76V, P=  0.00W
10682    | 11892165.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  113.2mA, V=4.20V, P=  0.48W
10683    | 11892173.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.77V, P=  0.00W
10684    | 11892195.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  113.6mA, V=4.20V, P=  0.48W
10685    | 11892203.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.78V, P=  0.00W
10686    | 11892225.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  112.4mA, V=4.20V, P=  0.47W
10687    | 11892233.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.79V, P=  0.00W
10688    | 11892255.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  110.5mA, V=4.20V, P=  0.46W
10689    | 11892263.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.80V, P=  0.00W
10690    | 11892285.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  109.9mA, V=4.20V, P=  0.46W
10691    | 11892293.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.81V, P=  0.00W
10692    | 11892315.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  109.1mA, V=4.20V, P=  0.46W
10693    | 11892323.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.81V, P=  0.00W
10694    | 11892345.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  109.1mA, V=4.20V, P=  0.46W
10695    | 11892353.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.82V, P=  0.00W
10696    | 11892375.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  106.7mA, V=4.20V, P=  0.45W
10697    | 11892383.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.83V, P=  0.00W
10698    | 11892405.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  107.5mA, V=4.20V, P=  0.45W
10699    | 11892413.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.83V, P=  0.00W
10700    | 11892435.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  105.3mA, V=4.20V, P=  0.44W
10701    | 11892443.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.84V, P=  0.00W
10702    | 11892465.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  105.1mA, V=4.20V, P=  0.44W
10703    | 11892473.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.84V, P=  0.00W
10704    | 11892495.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  104.6mA, V=4.20V, P=  0.44W
10705    | 11892503.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.85V, P=  0.00W
10706    | 11892525.54     | 0.00       | 恒压充电 (CV Charge)                    | I=  103.4mA, V=4.20V, P=  0.43W
10707    | 11892533.84     | 10.00      | 静置 (Rest)                           | I=    0.0mA, V=2.85V, P=  0.00W
10708    | 11892549.41     | 0.00       | 恒压充电 (CV Charge)                    | I=  100.6mA, V=4.20V, P=  0.42W
10709    | 11892553.84     | 20.00      | 静置 (Rest)                           | I=    0.0mA, V=2.86V, P=  0.00W
10710    | 11892579.41     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
10711    | 11893449.46     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14230.3mA, V=3.40V, P=-48.22W
10712    | 11893524.42     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3947.9mA, V=3.70V, P=-14.58W
10713    | 11894324.41     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16533.3mA, V=2.89V, P=-47.31W
10714    | 11894459.41     | 1178.09    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
10715    | 11895667.51     | 1269.43    | 恒流充电 (CC Charge)                    | I= 3004.8mA, V=3.98V, P= 11.97W
10716    | 11896966.94     | 4375.78    | 恒压充电 (CV Charge)                    | I=  476.3mA, V=4.20V, P=  2.00W
10717    | 11901372.72     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
10718    | 11902242.77     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14238.3mA, V=3.40V, P=-48.22W
10719    | 11902317.72     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3948.5mA, V=3.70V, P=-14.57W
10720    | 11903117.72     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16607.7mA, V=2.88V, P=-47.31W
10721    | 11903252.72     | 1185.71    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10722    | 11904468.42     | 1281.37    | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=3.98V, P= 11.95W
10723    | 11905779.80     | 4672.97    | 恒压充电 (CV Charge)                    | I=  452.7mA, V=4.20V, P=  1.90W
10724    | 11910482.76     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10725    | 11911352.81     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-14255.3mA, V=3.40V, P=-48.22W
10726    | 11911427.77     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3951.0mA, V=3.70V, P=-14.58W
10727    | 11912227.76     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16640.0mA, V=2.87V, P=-47.31W
10728    | 11912362.76     | 1127.78    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10729    | 11913520.54     | 1274.29    | 恒流充电 (CC Charge)                    | I= 3004.9mA, V=3.98V, P= 11.97W
10730    | 11914824.82     | 4666.41    | 恒压充电 (CV Charge)                    | I=  451.8mA, V=4.20V, P=  1.90W
10731    | 11919521.23     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10732    | 11920391.28     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14288.1mA, V=3.39V, P=-48.21W
10733    | 11920466.23     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3952.0mA, V=3.69V, P=-14.57W
10734    | 11921266.23     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-16738.8mA, V=2.85V, P=-47.31W
10735    | 11921401.23     | 1099.36    | 静置 (Rest)                           | I=    0.0mA, V=3.56V, P=  0.00W
10736    | 11922530.59     | 1278.44    | 恒流充电 (CC Charge)                    | I= 3003.1mA, V=3.98V, P= 11.95W
10737    | 11923839.03     | 4728.41    | 恒压充电 (CV Charge)                    | I=  449.1mA, V=4.20V, P=  1.89W
10738    | 11928597.44     | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
10739    | 11929467.49     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-14300.5mA, V=3.39V, P=-48.22W
