--- 分析日志 for: VAH27.csv ---
--- 协议: Baseline ---

[高级数据清洗]: 发现并删除了 1 个数据点，这些点属于被识别为毛刺的短序列。

清洗后发现 4139 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
3710     | 3733858.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3711     | 3734728.71      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15266.1mA, V=3.52V, P=-53.61W
3712     | 3734803.67      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4387.4mA, V=3.71V, P=-16.27W
3713     | 3735603.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18231.4mA, V=2.91V, P=-52.52W
3714     | 3735738.67      | 918.69     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3715     | 3736687.36      | 1488.92    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.96V, P= 11.83W
3716     | 3738206.28      | 3041.28    | 恒压充电 (CV Charge)                    | I=  628.3mA, V=4.20V, P=  2.64W
3717     | 3741277.56      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3718     | 3742147.61      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15280.7mA, V=3.52V, P=-53.61W
3719     | 3742222.56      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4390.9mA, V=3.71V, P=-16.27W
3720     | 3743022.56      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18309.9mA, V=2.90V, P=-52.52W
3721     | 3743157.56      | 910.97     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3722     | 3744098.53      | 1503.66    | 恒流充电 (CC Charge)                    | I= 2987.6mA, V=3.96V, P= 11.83W
3723     | 3745632.19      | 3315.00    | 恒压充电 (CV Charge)                    | I=  586.2mA, V=4.20V, P=  2.46W
3724     | 3748977.19      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3725     | 3749847.23      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15287.9mA, V=3.52V, P=-53.61W
3726     | 3749922.19      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4389.7mA, V=3.71V, P=-16.27W
3727     | 3750722.19      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18304.6mA, V=2.90V, P=-52.51W
3728     | 3750857.19      | 890.96     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3729     | 3751778.15      | 1490.33    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.96V, P= 11.82W
3730     | 3753298.47      | 3356.36    | 恒压充电 (CV Charge)                    | I=  583.5mA, V=4.20V, P=  2.45W
3731     | 3756684.84      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3732     | 3757554.88      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15292.5mA, V=3.51V, P=-53.61W
3733     | 3757629.84      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4390.2mA, V=3.71V, P=-16.27W
3734     | 3758429.84      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18326.2mA, V=2.89V, P=-52.52W
3735     | 3758564.84      | 897.31     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3736     | 3759492.15      | 1493.41    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.96V, P= 11.82W
3737     | 3761015.56      | 3311.85    | 恒压充电 (CV Charge)                    | I=  586.8mA, V=4.20V, P=  2.46W
3738     | 3764357.41      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3739     | 3765227.46      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15295.8mA, V=3.51V, P=-53.61W
3740     | 3765302.41      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4390.5mA, V=3.71V, P=-16.27W
3741     | 3766102.41      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18330.3mA, V=2.89V, P=-52.52W
3742     | 3766237.41      | 915.83     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3743     | 3767183.24      | 1492.25    | 恒流充电 (CC Charge)                    | I= 2987.6mA, V=3.96V, P= 11.82W
3744     | 3768705.48      | 3260.60    | 恒压充电 (CV Charge)                    | I=  594.8mA, V=4.20V, P=  2.50W
3745     | 3771996.08      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3746     | 3772866.13      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15312.0mA, V=3.51V, P=-53.61W
3747     | 3772941.08      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4392.7mA, V=3.71V, P=-16.27W
3748     | 3773741.08      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18394.1mA, V=2.88V, P=-52.51W
3749     | 3773876.08      | 884.66     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3750     | 3774790.74      | 1493.35    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.96V, P= 11.82W
3751     | 3776314.09      | 3367.98    | 恒压充电 (CV Charge)                    | I=  579.9mA, V=4.20V, P=  2.44W
3752     | 3779712.07      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3753     | 3780582.12      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15356.0mA, V=3.50V, P=-53.61W
3754     | 3780657.07      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4397.0mA, V=3.71V, P=-16.27W
3755     | 3781457.07      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18520.7mA, V=2.87V, P=-52.52W
3756     | 3781592.07      | 857.28     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3757     | 3782479.35      | 1501.28    | 恒流充电 (CC Charge)                    | I= 2987.9mA, V=3.96V, P= 11.83W
3758     | 3784010.63      | 3324.51    | 恒压充电 (CV Charge)                    | I=  589.4mA, V=4.20V, P=  2.48W
3759     | 3787365.14      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3760     | 3788235.18      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15328.0mA, V=3.51V, P=-53.61W
3761     | 3788310.14      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4393.8mA, V=3.71V, P=-16.27W
3762     | 3789110.14      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18433.3mA, V=2.88V, P=-52.51W
3763     | 3789245.13      | 920.50     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3764     | 3790195.64      | 1504.26    | 恒流充电 (CC Charge)                    | I= 2987.6mA, V=3.96V, P= 11.83W
3765     | 3791729.90      | 3335.49    | 恒压充电 (CV Charge)                    | I=  580.4mA, V=4.20V, P=  2.44W
3766     | 3795095.39      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3767     | 3795965.44      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15295.5mA, V=3.51V, P=-53.61W
3768     | 3796040.40      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4390.7mA, V=3.71V, P=-16.27W
3769     | 3796840.39      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18344.0mA, V=2.89V, P=-52.52W
3770     | 3796975.39      | 947.53     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3771     | 3797952.92      | 1495.48    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.96V, P= 11.82W
3772     | 3799478.40      | 3311.39    | 恒压充电 (CV Charge)                    | I=  585.4mA, V=4.20V, P=  2.46W
3773     | 3802819.79      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3774     | 3803689.83      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15336.6mA, V=3.50V, P=-53.61W
3775     | 3803764.79      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4395.4mA, V=3.71V, P=-16.27W
3776     | 3804564.79      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18511.6mA, V=2.87V, P=-52.51W
3777     | 3804699.79      | 878.78     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3778     | 3805608.57      | 1500.90    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.96V, P= 11.83W
3779     | 3807139.47      | 3372.69    | 恒压充电 (CV Charge)                    | I=  580.2mA, V=4.20V, P=  2.44W
3780     | 3810542.16      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3781     | 3811412.21      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15298.3mA, V=3.51V, P=-53.61W
3782     | 3811487.16      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4390.7mA, V=3.71V, P=-16.27W
3783     | 3812287.16      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18378.6mA, V=2.89V, P=-52.51W
3784     | 3812422.16      | 939.76     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3785     | 3813391.92      | 1498.34    | 恒流充电 (CC Charge)                    | I= 2987.4mA, V=3.96V, P= 11.82W
3786     | 3814920.26      | 2696.36    | 恒压充电 (CV Charge)                    | I=  691.3mA, V=4.20V, P=  2.90W
3787     | 3817646.62      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3788     | 3818516.66      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15297.8mA, V=3.51V, P=-53.62W
3789     | 3818591.62      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4396.1mA, V=3.71V, P=-16.27W
3790     | 3819391.62      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18487.4mA, V=2.87V, P=-52.52W
3791     | 3819526.62      | 960.13     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3792     | 3820516.75      | 1527.25    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.95V, P= 11.81W
3793     | 3822073.99      | 3335.03    | 恒压充电 (CV Charge)                    | I=  581.8mA, V=4.20V, P=  2.44W
3794     | 3825439.02      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3795     | 3826309.06      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15302.3mA, V=3.51V, P=-53.61W
3796     | 3826384.02      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4391.6mA, V=3.71V, P=-16.27W
3797     | 3827184.02      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18401.2mA, V=2.88V, P=-52.51W
3798     | 3827319.02      | 937.16     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3799     | 3828286.18      | 1496.58    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.96V, P= 11.82W
3800     | 3829812.76      | 3351.16    | 恒压充电 (CV Charge)                    | I=  581.8mA, V=4.20V, P=  2.44W
3801     | 3833193.92      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3802     | 3834063.97      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15326.6mA, V=3.51V, P=-53.62W
3803     | 3834138.92      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4394.0mA, V=3.71V, P=-16.28W
3804     | 3834938.92      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18465.0mA, V=2.87V, P=-52.51W
3805     | 3835073.92      | 925.79     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3806     | 3836029.71      | 1499.18    | 恒流充电 (CC Charge)                    | I= 2987.6mA, V=3.96V, P= 11.82W
3807     | 3837558.89      | 3141.84    | 恒压充电 (CV Charge)                    | I=  612.8mA, V=4.20V, P=  2.57W
3808     | 3840730.73      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3809     | 3841600.78      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15337.7mA, V=3.50V, P=-53.62W
3810     | 3841675.73      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4396.6mA, V=3.71V, P=-16.27W
3811     | 3842475.73      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18556.7mA, V=2.86V, P=-52.51W
3812     | 3842610.73      | 908.28     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3813     | 3843549.01      | 1509.10    | 恒流充电 (CC Charge)                    | I= 2987.7mA, V=3.96V, P= 11.82W
3814     | 3845088.10      | 3360.50    | 恒压充电 (CV Charge)                    | I=  579.6mA, V=4.20V, P=  2.43W
3815     | 3848478.60      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3816     | 3849348.64      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15327.5mA, V=3.51V, P=-53.61W
3817     | 3849423.60      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4394.9mA, V=3.71V, P=-16.27W
3818     | 3850223.60      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18516.1mA, V=2.87V, P=-52.52W
3819     | 3850358.60      | 916.18     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3820     | 3851304.77      | 1501.25    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.96V, P= 11.83W
3821     | 3852836.03      | 3256.29    | 恒压充电 (CV Charge)                    | I=  595.0mA, V=4.20V, P=  2.50W
3822     | 3856122.32      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3823     | 3856992.37      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15351.8mA, V=3.50V, P=-53.61W
3824     | 3857067.33      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4397.4mA, V=3.71V, P=-16.27W
3825     | 3857867.32      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18599.8mA, V=2.85V, P=-52.50W
3826     | 3858002.32      | 902.88     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3827     | 3858935.20      | 1508.15    | 恒流充电 (CC Charge)                    | I= 2987.7mA, V=3.96V, P= 11.82W
3828     | 3860473.35      | 3408.60    | 恒压充电 (CV Charge)                    | I=  575.1mA, V=4.20V, P=  2.42W
3829     | 3863911.95      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3830     | 3864782.00      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15340.1mA, V=3.50V, P=-53.61W
3831     | 3864856.95      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4395.5mA, V=3.71V, P=-16.27W
3832     | 3865656.95      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18544.7mA, V=2.86V, P=-52.51W
3833     | 3865791.95      | 937.30     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3834     | 3866759.25      | 1506.89    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.96V, P= 11.83W
3835     | 3868296.14      | 3340.13    | 恒压充电 (CV Charge)                    | I=  581.8mA, V=4.20V, P=  2.44W
3836     | 3871666.27      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3837     | 3872536.31      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15295.5mA, V=3.51V, P=-53.61W
3838     | 3872611.27      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4390.9mA, V=3.71V, P=-16.27W
3839     | 3873411.27      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18422.8mA, V=2.88V, P=-52.51W
3840     | 3873546.27      | 981.77     | 静置 (Rest)                           | I=    0.0mA, V=3.55V, P=  0.00W
3841     | 3874558.04      | 1500.38    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.96V, P= 11.83W
3842     | 3876088.42      | 2778.76    | 恒压充电 (CV Charge)                    | I=  672.5mA, V=4.20V, P=  2.82W
3843     | 3878897.18      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3844     | 3879767.23      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15311.5mA, V=3.51V, P=-53.61W
3845     | 3879842.18      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4397.5mA, V=3.71V, P=-16.27W
3846     | 3880642.18      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18590.5mA, V=2.86V, P=-52.51W
3847     | 3880777.18      | 967.03     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3848     | 3881774.21      | 1526.05    | 恒流充电 (CC Charge)                    | I= 2987.7mA, V=3.95V, P= 11.81W
3849     | 3883330.26      | 3354.45    | 恒压充电 (CV Charge)                    | I=  582.3mA, V=4.20V, P=  2.45W
3850     | 3886714.71      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3851     | 3887584.75      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15339.6mA, V=3.50V, P=-53.61W
3852     | 3887659.71      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4395.5mA, V=3.71V, P=-16.27W
3853     | 3888459.71      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18570.7mA, V=2.86V, P=-52.52W
3854     | 3888594.70      | 942.52     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3855     | 3889567.22      | 1507.24    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.96V, P= 11.83W
3856     | 3891104.46      | 3345.84    | 恒压充电 (CV Charge)                    | I=  581.5mA, V=4.20V, P=  2.44W
3857     | 3894480.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3858     | 3895350.35      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15311.6mA, V=3.51V, P=-53.61W
3859     | 3895425.31      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4393.2mA, V=3.71V, P=-16.28W
3860     | 3896225.30      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18486.5mA, V=2.87V, P=-52.52W
3861     | 3896360.30      | 982.49     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3862     | 3897372.79      | 1501.63    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.96V, P= 11.83W
3863     | 3898904.42      | 3176.30    | 恒压充电 (CV Charge)                    | I=  607.5mA, V=4.20V, P=  2.55W
3864     | 3902110.72      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3865     | 3902980.77      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15322.9mA, V=3.51V, P=-53.61W
3866     | 3903055.73      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4395.1mA, V=3.71V, P=-16.27W
3867     | 3903855.72      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18579.2mA, V=2.86V, P=-52.51W
3868     | 3903990.72      | 961.24     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3869     | 3904981.96      | 1510.66    | 恒流充电 (CC Charge)                    | I= 2987.7mA, V=3.96V, P= 11.82W
3870     | 3906522.62      | 3320.74    | 恒压充电 (CV Charge)                    | I=  584.2mA, V=4.20V, P=  2.45W
3871     | 3909873.36      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3872     | 3910743.40      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15335.3mA, V=3.50V, P=-53.61W
3873     | 3910818.36      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4395.5mA, V=3.71V, P=-16.27W
3874     | 3911618.36      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18585.8mA, V=2.86V, P=-52.51W
3875     | 3911753.36      | 945.12     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3876     | 3912728.48      | 1505.11    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.96V, P= 11.83W
3877     | 3914263.59      | 3368.23    | 恒压充电 (CV Charge)                    | I=  578.2mA, V=4.20V, P=  2.43W
3878     | 3917661.82      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3879     | 3918531.87      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15351.2mA, V=3.50V, P=-53.61W
3880     | 3918606.82      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4397.2mA, V=3.71V, P=-16.27W
3881     | 3919406.82      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18658.9mA, V=2.85V, P=-52.51W
3882     | 3919541.82      | 910.12     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3883     | 3920481.94      | 1503.97    | 恒流充电 (CC Charge)                    | I= 2987.6mA, V=3.96V, P= 11.83W
3884     | 3922015.91      | 3374.84    | 恒压充电 (CV Charge)                    | I=  579.1mA, V=4.20V, P=  2.43W
3885     | 3925420.75      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3886     | 3926290.79      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15364.3mA, V=3.50V, P=-53.61W
3887     | 3926365.75      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4398.4mA, V=3.70V, P=-16.27W
3888     | 3927165.75      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18725.0mA, V=2.84V, P=-52.52W
3889     | 3927300.74      | 893.80     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3890     | 3928224.54      | 1508.45    | 恒流充电 (CC Charge)                    | I= 2987.3mA, V=3.96V, P= 11.82W
3891     | 3929762.99      | 3420.38    | 恒压充电 (CV Charge)                    | I=  571.5mA, V=4.20V, P=  2.40W
3892     | 3933213.37      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3893     | 3934083.42      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15382.0mA, V=3.49V, P=-53.60W
3894     | 3934158.38      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4400.5mA, V=3.70V, P=-16.27W
3895     | 3934958.37      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18782.4mA, V=2.83V, P=-52.51W
3896     | 3935093.37      | 891.71     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3897     | 3936015.08      | 1510.17    | 恒流充电 (CC Charge)                    | I= 2988.1mA, V=3.96V, P= 11.82W
3898     | 3937555.25      | 3412.21    | 恒压充电 (CV Charge)                    | I=  575.4mA, V=4.20V, P=  2.42W
3899     | 3940997.46      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3900     | 3941867.51      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15398.8mA, V=3.49V, P=-53.61W
3901     | 3941942.47      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4401.6mA, V=3.70V, P=-16.27W
3902     | 3942742.46      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18837.2mA, V=2.82V, P=-52.51W
3903     | 3942877.46      | 889.07     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3904     | 3943796.53      | 1512.80    | 恒流充电 (CC Charge)                    | I= 2987.8mA, V=3.96V, P= 11.82W
3905     | 3945339.33      | 3025.28    | 恒压充电 (CV Charge)                    | I=  634.3mA, V=4.20V, P=  2.66W
3906     | 3948394.62      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3907     | 3949264.66      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15411.1mA, V=3.49V, P=-53.61W
3908     | 3949339.62      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4406.4mA, V=3.70V, P=-16.27W
3909     | 3950139.62      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18953.2mA, V=2.81V, P=-52.52W
3910     | 3950274.61      | 899.65     | 静置 (Rest)                           | I=    0.0mA, V=3.53V, P=  0.00W
3911     | 3951204.27      | 1534.10    | 恒流充电 (CC Charge)                    | I= 2987.7mA, V=3.95V, P= 11.81W
3912     | 3952768.36      | 3428.11    | 恒压充电 (CV Charge)                    | I=  572.2mA, V=4.20V, P=  2.40W
3913     | 3956226.47      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3914     | 3957096.52      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15395.4mA, V=3.49V, P=-53.60W
3915     | 3957171.47      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4401.8mA, V=3.70V, P=-16.27W
3916     | 3957971.47      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18828.2mA, V=2.82V, P=-52.50W
3917     | 3958106.47      | 926.72     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3918     | 3959063.19      | 1517.74    | 恒流充电 (CC Charge)                    | I= 2987.7mA, V=3.95V, P= 11.82W
3919     | 3960610.93      | 3359.76    | 恒压充电 (CV Charge)                    | I=  583.3mA, V=4.20V, P=  2.45W
3920     | 3964000.69      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3921     | 3964870.74      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15366.6mA, V=3.50V, P=-53.61W
3922     | 3964945.69      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4399.0mA, V=3.70V, P=-16.27W
3923     | 3965745.69      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18734.9mA, V=2.84V, P=-52.51W
3924     | 3965880.69      | 972.57     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3925     | 3966883.26      | 1515.97    | 恒流充电 (CC Charge)                    | I= 2987.7mA, V=3.96V, P= 11.82W
3926     | 3968429.23      | 3307.04    | 恒压充电 (CV Charge)                    | I=  584.4mA, V=4.20V, P=  2.45W
3927     | 3971766.27      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3928     | 3972636.32      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15360.1mA, V=3.50V, P=-53.61W
3929     | 3972711.27      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4398.7mA, V=3.70V, P=-16.27W
3930     | 3973511.27      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18748.1mA, V=2.83V, P=-52.51W
3931     | 3973646.27      | 951.52     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3932     | 3974627.79      | 1513.82    | 恒流充电 (CC Charge)                    | I= 2987.5mA, V=3.96V, P= 11.82W
3933     | 3976171.61      | 3393.03    | 恒压充电 (CV Charge)                    | I=  572.4mA, V=4.20V, P=  2.40W
3934     | 3979594.64      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3935     | 3980464.68      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15366.0mA, V=3.50V, P=-53.61W
3936     | 3980539.64      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4399.1mA, V=3.70V, P=-16.27W
3937     | 3981339.64      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-18776.2mA, V=2.83V, P=-52.51W
3938     | 3981474.64      | 949.53     | 静置 (Rest)                           | I=    0.0mA, V=3.54V, P=  0.00W
3939     | 3982454.17      | 1511.70    | 恒流充电 (CC Charge)                    | I= 2987.6mA, V=3.96V, P= 11.82W
3940     | 3983995.87      | 3388.27    | 恒压充电 (CV Charge)                    | I=  577.0mA, V=4.20V, P=  2.42W
