--- 分析日志 for: VAH11.csv ---
--- 协议: 20% power reduction ---

清洗后发现 15869 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
12451    | 12656006.39     | 4516.63    | 恒压充电 (CV Charge)                    | I=  442.5mA, V=4.20V, P=  1.86W
12452    | 12660553.02     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12453    | 12661423.06     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12463.0mA, V=3.45V, P=-42.89W
12454    | 12661498.02     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3476.1mA, V=3.73V, P=-12.96W
12455    | 12662298.02     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13740.3mA, V=3.08V, P=-42.08W
12456    | 12662433.02     | 595.29     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12457    | 12663058.31     | 1028.07    | 恒流充电 (CC Charge)                    | I= 3001.6mA, V=4.01V, P= 12.04W
12458    | 12664116.38     | 4473.55    | 恒压充电 (CV Charge)                    | I=  444.5mA, V=4.20V, P=  1.87W
12459    | 12668619.94     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12460    | 12669489.98     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12474.2mA, V=3.45V, P=-42.89W
12461    | 12669564.94     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3478.5mA, V=3.73V, P=-12.96W
12462    | 12670364.93     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13761.5mA, V=3.08V, P=-42.08W
12463    | 12670499.93     | 561.56     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12464    | 12671091.49     | 1029.54    | 恒流充电 (CC Charge)                    | I= 3002.9mA, V=4.01V, P= 12.04W
12465    | 12672151.04     | 4419.23    | 恒压充电 (CV Charge)                    | I=  448.5mA, V=4.20V, P=  1.88W
12466    | 12676600.28     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12467    | 12677470.32     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12490.7mA, V=3.45V, P=-42.89W
12468    | 12677545.27     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3478.1mA, V=3.73V, P=-12.95W
12469    | 12678345.27     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13790.8mA, V=3.07V, P=-42.07W
12470    | 12678480.27     | 565.73     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12471    | 12679076.00     | 1032.38    | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.01V, P= 12.04W
12472    | 12680138.38     | 4514.72    | 恒压充电 (CV Charge)                    | I=  443.4mA, V=4.20V, P=  1.86W
12473    | 12684683.11     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12474    | 12685553.16     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12493.3mA, V=3.44V, P=-42.89W
12475    | 12685628.11     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3478.5mA, V=3.73V, P=-12.96W
12476    | 12686428.11     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13782.4mA, V=3.07V, P=-42.07W
12477    | 12686563.11     | 573.73     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12478    | 12687166.84     | 1031.99    | 恒流充电 (CC Charge)                    | I= 3002.3mA, V=4.01V, P= 12.04W
12479    | 12688228.84     | 4490.82    | 恒压充电 (CV Charge)                    | I=  445.2mA, V=4.20V, P=  1.87W
12480    | 12692749.66     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12481    | 12693619.71     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12479.9mA, V=3.45V, P=-42.90W
12482    | 12693694.66     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3478.3mA, V=3.73V, P=-12.96W
12483    | 12694494.66     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13769.3mA, V=3.07V, P=-42.08W
12484    | 12694629.66     | 554.65     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12485    | 12695214.31     | 1028.39    | 恒流充电 (CC Charge)                    | I= 3003.6mA, V=4.01V, P= 12.04W
12486    | 12696272.71     | 4453.48    | 恒压充电 (CV Charge)                    | I=  447.6mA, V=4.20V, P=  1.88W
12487    | 12700756.19     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12488    | 12701626.23     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12471.2mA, V=3.45V, P=-42.89W
12489    | 12701701.19     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3475.9mA, V=3.73V, P=-12.95W
12490    | 12702501.18     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13760.3mA, V=3.08V, P=-42.07W
12491    | 12702636.18     | 567.34     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12492    | 12703233.53     | 1032.63    | 恒流充电 (CC Charge)                    | I= 3002.4mA, V=4.01V, P= 12.04W
12493    | 12704296.16     | 4530.96    | 恒压充电 (CV Charge)                    | I=  442.0mA, V=4.20V, P=  1.86W
12494    | 12708857.13     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12495    | 12709727.17     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12432.7mA, V=3.46V, P=-42.90W
12496    | 12709802.13     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3474.1mA, V=3.74V, P=-12.96W
12497    | 12710602.12     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13693.7mA, V=3.09V, P=-42.08W
12498    | 12710737.12     | 624.21     | 静置 (Rest)                           | I=    0.0mA, V=3.65V, P=  0.00W
12499    | 12711391.34     | 1025.99    | 恒流充电 (CC Charge)                    | I= 3001.8mA, V=4.01V, P= 12.04W
12500    | 12712447.33     | 4438.84    | 恒压充电 (CV Charge)                    | I=  448.5mA, V=4.20V, P=  1.88W
12501    | 12716916.17     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12502    | 12717786.21     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12451.3mA, V=3.46V, P=-42.90W
12503    | 12717861.17     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3476.4mA, V=3.73V, P=-12.96W
12504    | 12718661.17     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13734.6mA, V=3.08V, P=-42.08W
12505    | 12718796.17     | 580.09     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12506    | 12719406.26     | 1028.32    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=4.01V, P= 12.05W
12507    | 12720464.58     | 4355.78    | 恒压充电 (CV Charge)                    | I=  452.1mA, V=4.20V, P=  1.90W
12508    | 12724850.36     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12509    | 12725720.41     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12499.1mA, V=3.44V, P=-42.89W
12510    | 12725795.36     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3478.9mA, V=3.73V, P=-12.95W
12511    | 12726595.36     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13819.0mA, V=3.06V, P=-42.07W
12512    | 12726730.36     | 533.23     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12513    | 12727293.60     | 1032.28    | 恒流充电 (CC Charge)                    | I= 3003.0mA, V=4.01V, P= 12.04W
12514    | 12728355.87     | 4587.04    | 恒压充电 (CV Charge)                    | I=  438.2mA, V=4.20V, P=  1.84W
12515    | 12732972.92     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12516    | 12733842.97     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12503.3mA, V=3.44V, P=-42.89W
12517    | 12733917.92     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3480.0mA, V=3.73V, P=-12.96W
12518    | 12734717.92     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13817.5mA, V=3.06V, P=-42.08W
12519    | 12734852.92     | 541.92     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12520    | 12735424.84     | 1029.53    | 恒流充电 (CC Charge)                    | I= 3001.9mA, V=4.01V, P= 12.04W
12521    | 12736484.37     | 4553.64    | 恒压充电 (CV Charge)                    | I=  441.1mA, V=4.20V, P=  1.85W
12522    | 12741068.02     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12523    | 12741938.06     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-12509.6mA, V=3.44V, P=-42.89W
12524    | 12742013.02     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3481.4mA, V=3.73V, P=-12.96W
12525    | 12742813.01     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13828.7mA, V=3.06V, P=-42.08W
12526    | 12742948.01     | 527.97     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12527    | 12743505.98     | 1031.95    | 恒流充电 (CC Charge)                    | I= 3003.3mA, V=4.01V, P= 12.04W
12528    | 12744567.94     | 4440.33    | 恒压充电 (CV Charge)                    | I=  446.6mA, V=4.20V, P=  1.88W
12529    | 12749038.27     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12530    | 12749908.31     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-12530.3mA, V=3.43V, P=-42.89W
12531    | 12749983.27     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3482.3mA, V=3.73V, P=-12.96W
12532    | 12750783.27     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13862.4mA, V=3.05V, P=-42.07W
12533    | 12750918.27     | 525.39     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
12534    | 12751473.66     | 1035.80    | 恒流充电 (CC Charge)                    | I= 3002.5mA, V=4.01V, P= 12.03W
12535    | 12752539.46     | 4541.35    | 恒压充电 (CV Charge)                    | I=  440.3mA, V=4.20V, P=  1.85W
12536    | 12757110.80     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12537    | 12757980.85     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12546.7mA, V=3.43V, P=-42.89W
12538    | 12758055.80     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3484.6mA, V=3.72V, P=-12.96W
12539    | 12758855.80     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13893.8mA, V=3.05V, P=-42.08W
12540    | 12758990.80     | 500.85     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
12541    | 12759521.65     | 1033.28    | 恒流充电 (CC Charge)                    | I= 3002.2mA, V=4.01V, P= 12.03W
12542    | 12760584.93     | 4579.53    | 恒压充电 (CV Charge)                    | I=  438.8mA, V=4.20V, P=  1.84W
12543    | 12765194.46     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12544    | 12766064.51     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12562.3mA, V=3.43V, P=-42.89W
12545    | 12766139.46     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3486.2mA, V=3.72V, P=-12.96W
12546    | 12766939.46     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13916.7mA, V=3.04V, P=-42.08W
12547    | 12767074.46     | 491.35     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
12548    | 12767595.81     | 1035.35    | 恒流充电 (CC Charge)                    | I= 3003.9mA, V=4.01V, P= 12.03W
12549    | 12768661.16     | 4515.58    | 恒压充电 (CV Charge)                    | I=  442.9mA, V=4.20V, P=  1.86W
12550    | 12773206.74     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12551    | 12774076.79     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12570.8mA, V=3.42V, P=-42.88W
12552    | 12774151.74     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3485.6mA, V=3.72V, P=-12.95W
12553    | 12774951.74     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13932.6mA, V=3.04V, P=-42.07W
12554    | 12775086.74     | 504.38     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
12555    | 12775621.13     | 1038.38    | 恒流充电 (CC Charge)                    | I= 3002.3mA, V=4.01V, P= 12.03W
12556    | 12776689.51     | 4607.88    | 恒压充电 (CV Charge)                    | I=  437.5mA, V=4.20V, P=  1.84W
12557    | 12781327.40     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12558    | 12782197.44     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12550.4mA, V=3.43V, P=-42.89W
12559    | 12782272.40     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3484.2mA, V=3.72V, P=-12.96W
12560    | 12783072.39     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13886.8mA, V=3.05V, P=-42.08W
12561    | 12783207.39     | 517.41     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
12562    | 12783754.81     | 1035.44    | 恒流充电 (CC Charge)                    | I= 3001.8mA, V=4.01V, P= 12.03W
12563    | 12784820.25     | 4559.67    | 恒压充电 (CV Charge)                    | I=  441.9mA, V=4.20V, P=  1.86W
12564    | 12789409.92     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12565    | 12790279.96     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12541.2mA, V=3.43V, P=-42.90W
12566    | 12790354.92     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3484.5mA, V=3.72V, P=-12.96W
12567    | 12791154.92     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13871.9mA, V=3.05V, P=-42.08W
12568    | 12791289.92     | 539.50     | 静置 (Rest)                           | I=    0.0mA, V=3.63V, P=  0.00W
12569    | 12791859.41     | 1038.64    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=4.01V, P= 12.03W
12570    | 12792928.06     | 4501.15    | 恒压充电 (CV Charge)                    | I=  444.3mA, V=4.20V, P=  1.87W
12571    | 12797459.22     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12572    | 12798329.26     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12492.6mA, V=3.44V, P=-42.89W
12573    | 12798404.21     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3478.5mA, V=3.73V, P=-12.95W
12574    | 12799204.21     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13805.0mA, V=3.07V, P=-42.07W
12575    | 12799339.21     | 552.19     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12576    | 12799921.41     | 1031.15    | 恒流充电 (CC Charge)                    | I= 3002.9mA, V=4.01V, P= 12.04W
12577    | 12800982.55     | 4502.08    | 恒压充电 (CV Charge)                    | I=  442.7mA, V=4.20V, P=  1.86W
12578    | 12805514.64     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12579    | 12806384.68     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-12502.4mA, V=3.44V, P=-42.89W
12580    | 12806459.64     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3480.1mA, V=3.73V, P=-12.96W
12581    | 12807259.64     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13823.5mA, V=3.06V, P=-42.08W
12582    | 12807394.64     | 559.02     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12583    | 12807983.66     | 1032.19    | 恒流充电 (CC Charge)                    | I= 3002.2mA, V=4.01V, P= 12.03W
12584    | 12809045.85     | 4519.42    | 恒压充电 (CV Charge)                    | I=  443.7mA, V=4.20V, P=  1.86W
12585    | 12813595.28     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12586    | 12814465.32     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12485.5mA, V=3.45V, P=-42.90W
12587    | 12814540.28     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3478.9mA, V=3.73V, P=-12.96W
12588    | 12815340.27     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13788.3mA, V=3.07V, P=-42.08W
12589    | 12815475.27     | 568.27     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12590    | 12816073.55     | 1033.39    | 恒流充电 (CC Charge)                    | I= 3003.2mA, V=4.01V, P= 12.04W
12591    | 12817136.94     | 4474.57    | 恒压充电 (CV Charge)                    | I=  444.4mA, V=4.20V, P=  1.87W
12592    | 12821641.52     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12593    | 12822511.56     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12468.5mA, V=3.45V, P=-42.89W
12594    | 12822586.52     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3476.0mA, V=3.73V, P=-12.95W
12595    | 12823386.51     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13766.2mA, V=3.08V, P=-42.08W
12596    | 12823521.51     | 570.04     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12597    | 12824112.78     | 0.00       | 静置 (Rest)                           | I=    0.0mA, V=3.66V, P=  0.00W
12598    | 12824142.79     | 2431.64    | 其他充电阶段                              | I= 1502.2mA, V=3.97V, P=  5.97W
12599    | 12826604.42     | 6283.22    | 恒压充电 (CV Charge)                    | I=  265.8mA, V=4.20V, P=  1.12W
12600    | 12832917.65     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
12601    | 12833787.69     | 3599.95    | RPT: C/5 容量测试放电                     | I= -597.4mA, V=3.98V, P= -2.38W
12602    | 12837387.64     | 30.00      | RPT: IR测量前静置                        | I=  -66.0mA, V=3.93V, P= -0.26W
12603    | 12837417.64     | 7199.99    | RPT: C/5 容量测试放电                     | I= -597.8mA, V=3.70V, P= -2.21W
12604    | 12844617.63     | 30.00      | RPT: IR测量前静置                        | I=  -65.8mA, V=3.48V, P= -0.23W
12605    | 12844647.63     | 3214.77    | RPT: C/5 容量测试放电                     | I= -597.2mA, V=3.18V, P= -1.90W

>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> RPT完成 & 验证点 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>> 在此RPT之前已完成的任务循环次数: 50
>>> 结论: 计数符合'每50个循环一次RPT'的规则。
>>> 数据点记录: Capacity = 2327.34 mAh, Cycle Number = 1786
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>> 验证完成 <<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<

12606    | 12847892.40     | 869.99     | 静置 (Rest)                           | I=    0.0mA, V=2.83V, P=  0.00W
12607    | 12848792.40     | 1977.06    | 恒流充电 (CC Charge)                    | I= 3001.9mA, V=3.88V, P= 11.65W
12608    | 12850799.46     | 4964.21    | 恒压充电 (CV Charge)                    | I=  463.8mA, V=4.20V, P=  1.95W
12609    | 12855793.67     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12610    | 12856663.71     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-12491.1mA, V=3.45V, P=-42.90W
12611    | 12856738.67     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3479.4mA, V=3.73V, P=-12.96W
12612    | 12857538.66     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13707.6mA, V=3.09V, P=-42.08W
12613    | 12857673.66     | 525.95     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12614    | 12858229.61     | 1027.17    | 恒流充电 (CC Charge)                    | I= 3003.4mA, V=4.01V, P= 12.05W
12615    | 12859286.78     | 4543.53    | 恒压充电 (CV Charge)                    | I=  442.6mA, V=4.20V, P=  1.86W
12616    | 12863860.31     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12617    | 12864730.36     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12503.5mA, V=3.44V, P=-42.89W
12618    | 12864805.31     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3479.1mA, V=3.73V, P=-12.96W
12619    | 12865605.30     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13722.6mA, V=3.08V, P=-42.08W
12620    | 12865740.30     | 531.67     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12621    | 12866301.97     | 1028.22    | 恒流充电 (CC Charge)                    | I= 3002.7mA, V=4.01V, P= 12.04W
12622    | 12867360.19     | 4513.67    | 恒压充电 (CV Charge)                    | I=  443.4mA, V=4.20V, P=  1.86W
12623    | 12871903.86     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12624    | 12872773.90     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-12503.5mA, V=3.44V, P=-42.89W
12625    | 12872848.86     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3479.6mA, V=3.73V, P=-12.96W
12626    | 12873648.86     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13735.5mA, V=3.08V, P=-42.08W
12627    | 12873783.86     | 533.44     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12628    | 12874347.29     | 1029.64    | 恒流充电 (CC Charge)                    | I= 3002.4mA, V=4.01V, P= 12.04W
12629    | 12875406.94     | 4526.38    | 恒压充电 (CV Charge)                    | I=  443.7mA, V=4.20V, P=  1.86W
12630    | 12879963.32     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12631    | 12880833.36     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12491.2mA, V=3.45V, P=-42.90W
12632    | 12880908.32     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3478.7mA, V=3.73V, P=-12.96W
12633    | 12881708.31     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13730.1mA, V=3.08V, P=-42.07W
12634    | 12881843.31     | 549.07     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12635    | 12882422.38     | 1028.75    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=4.01V, P= 12.05W
12636    | 12883481.13     | 4535.21    | 恒压充电 (CV Charge)                    | I=  440.5mA, V=4.20V, P=  1.85W
12637    | 12888046.35     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12638    | 12888916.39     | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-12490.3mA, V=3.45V, P=-42.89W
12639    | 12888991.35     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3478.3mA, V=3.73V, P=-12.96W
12640    | 12889791.35     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13742.0mA, V=3.08V, P=-42.08W
12641    | 12889926.35     | 562.88     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12642    | 12890519.22     | 1027.28    | 恒流充电 (CC Charge)                    | I= 3002.1mA, V=4.01V, P= 12.04W
12643    | 12891576.51     | 4525.02    | 恒压充电 (CV Charge)                    | I=  443.2mA, V=4.20V, P=  1.86W
12644    | 12896131.53     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12645    | 12897001.57     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12497.7mA, V=3.44V, P=-42.90W
12646    | 12897076.53     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3480.9mA, V=3.73V, P=-12.96W
12647    | 12897876.53     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13762.2mA, V=3.08V, P=-42.08W
12648    | 12898011.53     | 556.87     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12649    | 12898598.40     | 1028.68    | 恒流充电 (CC Charge)                    | I= 3002.2mA, V=4.01V, P= 12.04W
12650    | 12899657.08     | 4458.44    | 恒压充电 (CV Charge)                    | I=  447.6mA, V=4.20V, P=  1.88W
12651    | 12904145.52     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12652    | 12905015.57     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12504.4mA, V=3.44V, P=-42.89W
12653    | 12905090.52     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3480.8mA, V=3.73V, P=-12.96W
12654    | 12905890.52     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13783.3mA, V=3.07V, P=-42.08W
12655    | 12906025.52     | 550.47     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12656    | 12906605.98     | 1032.00    | 恒流充电 (CC Charge)                    | I= 3003.7mA, V=4.01V, P= 12.04W
12657    | 12907667.99     | 4551.73    | 恒压充电 (CV Charge)                    | I=  440.8mA, V=4.20V, P=  1.85W
12658    | 12912249.72     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12659    | 12913119.77     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12506.7mA, V=3.44V, P=-42.89W
12660    | 12913194.72     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3480.2mA, V=3.73V, P=-12.96W
12661    | 12913994.72     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13787.2mA, V=3.07V, P=-42.08W
12662    | 12914129.72     | 564.65     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12663    | 12914724.37     | 1029.32    | 恒流充电 (CC Charge)                    | I= 3002.5mA, V=4.01V, P= 12.04W
12664    | 12915783.69     | 4549.27    | 恒压充电 (CV Charge)                    | I=  441.2mA, V=4.20V, P=  1.85W
12665    | 12920362.96     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12666    | 12921233.00     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12508.6mA, V=3.44V, P=-42.89W
12667    | 12921307.96     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3481.3mA, V=3.73V, P=-12.96W
12668    | 12922107.96     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13789.5mA, V=3.07V, P=-42.08W
12669    | 12922242.96     | 566.56     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12670    | 12922839.52     | 1030.26    | 恒流充电 (CC Charge)                    | I= 3002.9mA, V=4.01V, P= 12.04W
12671    | 12923899.77     | 4475.57    | 恒压充电 (CV Charge)                    | I=  445.4mA, V=4.20V, P=  1.87W
12672    | 12928405.34     | 840.06     | 静置 (Rest)                           | I=    0.0mA, V=4.16V, P=  0.00W
12673    | 12929275.39     | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-12511.0mA, V=3.44V, P=-42.89W
12674    | 12929350.34     | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-3480.0mA, V=3.73V, P=-12.95W
12675    | 12930150.34     | 105.00     | 任务剖面: 降落 (Landing)                  | I=-13797.2mA, V=3.07V, P=-42.07W
12676    | 12930285.34     | 564.84     | 静置 (Rest)                           | I=    0.0mA, V=3.64V, P=  0.00W
12677    | 12930880.18     | 1032.12    | 恒流充电 (CC Charge)                    | I= 3002.8mA, V=4.01V, P= 12.04W
