--- 分析日志 for: VAH16.csv ---
--- 协议: CC charge current 1.5C ---

清洗后发现 3933 个有效片段。

片段 #     | 起始时间(s)         | 持续(s)      | 状态标签                                | 依据 (I, V, P)
3026     | 2806460.27      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4351.2mA, V=3.74V, P=-16.25W
3027     | 2807260.27      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17483.8mA, V=3.03V, P=-52.61W
3028     | 2807395.27      | 1193.02    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3029     | 2808618.29      | 867.07     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.93W
3030     | 2809515.35      | 2973.59    | 恒压充电 (CV Charge)                    | I=  764.8mA, V=4.20V, P=  3.21W
3031     | 2812518.94      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3032     | 2813388.99      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15027.3mA, V=3.58V, P=-53.64W
3033     | 2813463.94      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4351.2mA, V=3.74V, P=-16.25W
3034     | 2814263.94      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17493.4mA, V=3.03V, P=-52.61W
3035     | 2814398.94      | 1164.50    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3036     | 2815593.44      | 867.65     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=3.99V, P= 17.92W
3037     | 2816491.08      | 2979.30    | 恒压充电 (CV Charge)                    | I=  764.5mA, V=4.20V, P=  3.21W
3038     | 2819500.39      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3039     | 2820370.43      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15026.9mA, V=3.58V, P=-53.64W
3040     | 2820445.39      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4351.1mA, V=3.74V, P=-16.25W
3041     | 2821245.39      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17487.3mA, V=3.03V, P=-52.61W
3042     | 2821380.38      | 1111.03    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3043     | 2822521.41      | 869.53     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=3.99V, P= 17.92W
3044     | 2823420.95      | 2965.21    | 恒压充电 (CV Charge)                    | I=  769.4mA, V=4.20V, P=  3.23W
3045     | 2826416.16      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3046     | 2827286.21      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15014.9mA, V=3.58V, P=-53.64W
3047     | 2827361.16      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4350.1mA, V=3.74V, P=-16.25W
3048     | 2828161.16      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17468.3mA, V=3.03V, P=-52.61W
3049     | 2828296.15      | 1237.92    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3050     | 2829564.07      | 867.78     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=3.99V, P= 17.92W
3051     | 2830461.85      | 2959.40    | 恒压充电 (CV Charge)                    | I=  769.4mA, V=4.20V, P=  3.23W
3052     | 2833451.25      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3053     | 2834321.29      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15019.3mA, V=3.58V, P=-53.64W
3054     | 2834396.25      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4350.4mA, V=3.74V, P=-16.25W
3055     | 2835196.25      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17482.2mA, V=3.03V, P=-52.61W
3056     | 2835331.25      | 1223.14    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3057     | 2836584.38      | 867.94     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=3.99V, P= 17.92W
3058     | 2837482.32      | 2673.06    | 恒压充电 (CV Charge)                    | I=  834.6mA, V=4.20V, P=  3.50W
3059     | 2840185.38      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3060     | 2841055.43      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15024.1mA, V=3.58V, P=-53.64W
3061     | 2841130.38      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.3mA, V=3.74V, P=-16.25W
3062     | 2841930.38      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17513.2mA, V=3.03V, P=-52.61W
3063     | 2842065.38      | 1271.79    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3064     | 2843367.17      | 876.57     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.94W
3065     | 2844273.74      | 2744.81    | 恒压充电 (CV Charge)                    | I=  820.6mA, V=4.20V, P=  3.45W
3066     | 2847048.55      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3067     | 2847918.60      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15032.0mA, V=3.58V, P=-53.64W
3068     | 2847993.55      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4354.1mA, V=3.74V, P=-16.26W
3069     | 2848793.55      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17532.8mA, V=3.02V, P=-52.61W
3070     | 2848928.55      | 1207.16    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3071     | 2850165.71      | 875.07     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
3072     | 2851070.78      | 2981.02    | 恒压充电 (CV Charge)                    | I=  764.5mA, V=4.20V, P=  3.21W
3073     | 2854081.80      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3074     | 2854951.85      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15038.3mA, V=3.57V, P=-53.64W
3075     | 2855026.80      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4352.9mA, V=3.74V, P=-16.25W
3076     | 2855826.80      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17539.5mA, V=3.02V, P=-52.61W
3077     | 2855961.80      | 1079.90    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3078     | 2857071.70      | 869.69     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=3.99V, P= 17.92W
3079     | 2857971.38      | 2989.19    | 恒压充电 (CV Charge)                    | I=  763.4mA, V=4.20V, P=  3.21W
3080     | 2860990.58      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3081     | 2861860.62      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15044.4mA, V=3.57V, P=-53.64W
3082     | 2861935.58      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.5mA, V=3.74V, P=-16.25W
3083     | 2862735.58      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17549.8mA, V=3.02V, P=-52.61W
3084     | 2862870.58      | 1178.95    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3085     | 2864079.53      | 868.03     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=3.99V, P= 17.92W
3086     | 2864977.56      | 2994.22    | 恒压充电 (CV Charge)                    | I=  765.9mA, V=4.20V, P=  3.22W
3087     | 2868001.77      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3088     | 2868871.82      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15050.5mA, V=3.57V, P=-53.64W
3089     | 2868946.77      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.9mA, V=3.74V, P=-16.25W
3090     | 2869746.77      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17567.0mA, V=3.02V, P=-52.61W
3091     | 2869881.77      | 1128.78    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3092     | 2871040.55      | 868.72     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.92W
3093     | 2871939.28      | 3009.36    | 恒压充电 (CV Charge)                    | I=  758.2mA, V=4.20V, P=  3.18W
3094     | 2874978.64      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3095     | 2875848.69      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15067.5mA, V=3.57V, P=-53.64W
3096     | 2875923.64      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.8mA, V=3.74V, P=-16.25W
3097     | 2876723.64      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17604.4mA, V=3.01V, P=-52.61W
3098     | 2876858.64      | 1104.95    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3099     | 2877993.59      | 869.90     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=3.99V, P= 17.92W
3100     | 2878893.49      | 3014.69    | 恒压充电 (CV Charge)                    | I=  759.2mA, V=4.20V, P=  3.19W
3101     | 2881938.18      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3102     | 2882808.23      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15073.6mA, V=3.57V, P=-53.64W
3103     | 2882883.18      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.3mA, V=3.74V, P=-16.25W
3104     | 2883683.18      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17618.2mA, V=3.01V, P=-52.61W
3105     | 2883818.18      | 1103.66    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3106     | 2884951.84      | 870.52     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.95W
3107     | 2885852.36      | 3020.66    | 恒压充电 (CV Charge)                    | I=  759.3mA, V=4.20V, P=  3.19W
3108     | 2888903.02      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3109     | 2889773.06      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15057.7mA, V=3.57V, P=-53.57W
3110     | 2889848.02      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4357.3mA, V=3.73V, P=-16.25W
3111     | 2890648.02      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17635.2mA, V=3.01V, P=-52.61W
3112     | 2890783.02      | 1076.93    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3113     | 2891889.95      | 870.79     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.95W
3114     | 2892790.73      | 3035.05    | 恒压充电 (CV Charge)                    | I=  753.3mA, V=4.20V, P=  3.16W
3115     | 2895855.78      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3116     | 2896725.82      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15055.5mA, V=3.57V, P=-53.57W
3117     | 2896800.78      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4357.2mA, V=3.73V, P=-16.25W
3118     | 2897600.78      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17636.2mA, V=3.01V, P=-52.61W
3119     | 2897735.78      | 1027.48    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3120     | 2898793.26      | 872.08     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.94W
3121     | 2899695.34      | 3016.71    | 恒压充电 (CV Charge)                    | I=  758.4mA, V=4.20V, P=  3.18W
3122     | 2902742.05      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3123     | 2903612.10      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15071.3mA, V=3.57V, P=-53.64W
3124     | 2903687.05      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.4mA, V=3.74V, P=-16.25W
3125     | 2904487.05      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17626.7mA, V=3.01V, P=-52.61W
3126     | 2904622.05      | 1131.74    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3127     | 2905783.79      | 870.07     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.00V, P= 17.95W
3128     | 2906683.86      | 3031.59    | 恒压充电 (CV Charge)                    | I=  754.1mA, V=4.20V, P=  3.17W
3129     | 2909745.45      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3130     | 2910615.50      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15062.3mA, V=3.57V, P=-53.64W
3131     | 2910690.45      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.1mA, V=3.74V, P=-16.25W
3132     | 2911490.45      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17603.6mA, V=3.01V, P=-52.61W
3133     | 2911625.45      | 1163.43    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3134     | 2912818.88      | 870.55     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.95W
3135     | 2913719.43      | 3022.04    | 恒压充电 (CV Charge)                    | I=  759.4mA, V=4.20V, P=  3.19W
3136     | 2916771.47      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3137     | 2917641.52      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15046.4mA, V=3.57V, P=-53.64W
3138     | 2917716.47      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.7mA, V=3.74V, P=-16.25W
3139     | 2918516.47      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17568.9mA, V=3.02V, P=-52.61W
3140     | 2918651.47      | 1138.09    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3141     | 2919819.56      | 870.21     | 恒流充电 (CC Charge)                    | I= 4488.6mA, V=4.00V, P= 17.95W
3142     | 2920719.76      | 3005.68    | 恒压充电 (CV Charge)                    | I=  757.1mA, V=4.20V, P=  3.18W
3143     | 2923755.44      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3144     | 2924625.49      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15041.7mA, V=3.57V, P=-53.64W
3145     | 2924700.45      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.1mA, V=3.74V, P=-16.25W
3146     | 2925500.44      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17563.1mA, V=3.02V, P=-52.61W
3147     | 2925635.44      | 1243.90    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3148     | 2926909.35      | 868.77     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=3.99V, P= 17.92W
3149     | 2927808.11      | 3013.69    | 恒压充电 (CV Charge)                    | I=  758.1mA, V=4.20V, P=  3.18W
3150     | 2930851.80      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3151     | 2931721.85      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15046.5mA, V=3.57V, P=-53.64W
3152     | 2931796.81      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4353.5mA, V=3.74V, P=-16.25W
3153     | 2932596.80      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17575.6mA, V=3.02V, P=-52.61W
3154     | 2932731.80      | 1237.51    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3155     | 2933999.31      | 869.85     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=3.99V, P= 17.92W
3156     | 2934899.16      | 2500.49    | 恒压充电 (CV Charge)                    | I=  885.0mA, V=4.20V, P=  3.72W
3157     | 2937429.65      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3158     | 2938299.70      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15050.6mA, V=3.57V, P=-53.64W
3159     | 2938374.66      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4358.2mA, V=3.73V, P=-16.25W
3160     | 2939174.65      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17634.2mA, V=3.01V, P=-52.61W
3161     | 2939309.65      | 1274.91    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3162     | 2940614.56      | 885.68     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.92W
3163     | 2941530.24      | 2756.37    | 恒压充电 (CV Charge)                    | I=  822.0mA, V=4.20V, P=  3.45W
3164     | 2944316.62      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3165     | 2945186.67      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15052.5mA, V=3.57V, P=-53.64W
3166     | 2945261.62      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.8mA, V=3.74V, P=-16.26W
3167     | 2946061.62      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17618.5mA, V=3.01V, P=-52.61W
3168     | 2946196.62      | 1261.40    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3169     | 2947488.02      | 877.17     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.94W
3170     | 2948395.19      | 3005.93    | 恒压充电 (CV Charge)                    | I=  759.2mA, V=4.20V, P=  3.19W
3171     | 2951431.12      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3172     | 2952301.17      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15056.2mA, V=3.57V, P=-53.64W
3173     | 2952376.12      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.1mA, V=3.74V, P=-16.25W
3174     | 2953176.12      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17608.7mA, V=3.01V, P=-52.61W
3175     | 2953311.12      | 1132.51    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3176     | 2954473.63      | 871.40     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=4.00V, P= 17.95W
3177     | 2955375.04      | 3015.67    | 恒压充电 (CV Charge)                    | I=  757.1mA, V=4.20V, P=  3.18W
3178     | 2958420.71      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3179     | 2959290.75      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15060.1mA, V=3.57V, P=-53.64W
3180     | 2959365.71      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.5mA, V=3.74V, P=-16.25W
3181     | 2960165.71      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17621.3mA, V=3.01V, P=-52.61W
3182     | 2960300.71      | 1171.61    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3183     | 2961502.32      | 870.07     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.95W
3184     | 2962402.39      | 3020.00    | 恒压充电 (CV Charge)                    | I=  758.7mA, V=4.20V, P=  3.19W
3185     | 2965452.39      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3186     | 2966322.44      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15065.9mA, V=3.57V, P=-53.64W
3187     | 2966397.39      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4355.7mA, V=3.74V, P=-16.25W
3188     | 2967197.39      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17637.8mA, V=3.01V, P=-52.61W
3189     | 2967332.39      | 1170.09    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3190     | 2968532.48      | 870.10     | 恒流充电 (CC Charge)                    | I= 4488.5mA, V=4.00V, P= 17.95W
3191     | 2969432.58      | 3036.92    | 恒压充电 (CV Charge)                    | I=  753.1mA, V=4.20V, P=  3.16W
3192     | 2972499.50      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3193     | 2973369.55      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15069.7mA, V=3.57V, P=-53.64W
3194     | 2973444.50      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.2mA, V=3.74V, P=-16.25W
3195     | 2974244.50      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17648.3mA, V=3.00V, P=-52.61W
3196     | 2974379.50      | 1111.66    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3197     | 2975521.16      | 870.94     | 恒流充电 (CC Charge)                    | I= 4488.7mA, V=4.00V, P= 17.94W
3198     | 2976422.10      | 3031.44    | 恒压充电 (CV Charge)                    | I=  752.3mA, V=4.20V, P=  3.16W
3199     | 2979483.55      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3200     | 2980353.59      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15075.2mA, V=3.57V, P=-53.64W
3201     | 2980428.55      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.7mA, V=3.73V, P=-16.25W
3202     | 2981228.55      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17659.9mA, V=3.00V, P=-52.61W
3203     | 2981363.55      | 1190.42    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3204     | 2982583.97      | 870.60     | 恒流充电 (CC Charge)                    | I= 4488.8mA, V=4.00V, P= 17.95W
3205     | 2983484.57      | 3044.10    | 恒压充电 (CV Charge)                    | I=  752.8mA, V=4.20V, P=  3.16W
3206     | 2986558.67      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3207     | 2987428.71      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15079.5mA, V=3.56V, P=-53.64W
3208     | 2987503.67      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4357.3mA, V=3.73V, P=-16.25W
3209     | 2988303.67      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17670.5mA, V=3.00V, P=-52.61W
3210     | 2988438.67      | 1177.22    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3211     | 2989645.89      | 871.51     | 恒流充电 (CC Charge)                    | I= 4488.9mA, V=4.00V, P= 17.95W
3212     | 2990547.40      | 2641.90    | 恒压充电 (CV Charge)                    | I=  843.9mA, V=4.20V, P=  3.54W
3213     | 2993219.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3214     | 2994089.34      | 74.96      | 任务剖面: 起飞 (Take-off)                 | I=-15087.2mA, V=3.56V, P=-53.64W
3215     | 2994164.30      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4361.1mA, V=3.73V, P=-16.25W
3216     | 2994964.30      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17728.5mA, V=2.99V, P=-52.61W
3217     | 2995099.29      | 1197.79    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3218     | 2996327.08      | 884.47     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.92W
3219     | 2997241.56      | 2820.49    | 恒压充电 (CV Charge)                    | I=  800.9mA, V=4.20V, P=  3.36W
3220     | 3000092.04      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3221     | 3000962.09      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15085.1mA, V=3.56V, P=-53.64W
3222     | 3001037.05      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4359.8mA, V=3.73V, P=-16.25W
3223     | 3001837.04      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17705.0mA, V=2.99V, P=-52.61W
3224     | 3001972.04      | 1225.39    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3225     | 3003227.43      | 878.61     | 恒流充电 (CC Charge)                    | I= 4489.2mA, V=4.00V, P= 17.93W
3226     | 3004136.04      | 3038.84    | 恒压充电 (CV Charge)                    | I=  753.5mA, V=4.20V, P=  3.16W
3227     | 3007204.88      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3228     | 3008074.93      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15075.4mA, V=3.56V, P=-53.64W
3229     | 3008149.88      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4357.3mA, V=3.73V, P=-16.25W
3230     | 3008949.88      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17673.9mA, V=3.00V, P=-52.61W
3231     | 3009084.88      | 1110.00    | 静置 (Rest)                           | I=    0.0mA, V=3.57V, P=  0.00W
3232     | 3010245.11      | 3481.21    | 其他充电阶段                              | I= 1489.5mA, V=3.94V, P=  5.87W
3233     | 3013756.32      | 3197.58    | 恒压充电 (CV Charge)                    | I=  370.6mA, V=4.20V, P=  1.56W
3234     | 3016983.90      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3235     | 3017853.95      | 3599.95    | RPT: C/5 容量测试放电                     | I= -610.8mA, V=4.03V, P= -2.46W
3236     | 3021453.90      | 30.00      | RPT: IR测量前静置                        | I=  -78.1mA, V=3.98V, P= -0.31W
3237     | 3021483.90      | 7200.00    | RPT: C/5 容量测试放电                     | I= -610.9mA, V=3.76V, P= -2.29W
3238     | 3028683.90      | 30.00      | RPT: IR测量前静置                        | I=  -77.9mA, V=3.55V, P= -0.28W
3239     | 3028713.90      | 5079.51    | RPT: C/5 容量测试放电                     | I= -611.0mA, V=3.25V, P= -1.98W

>>> RPT数据点记录: Capacity = 2696.09 mAh, Mission Cycle = 450 <<<

3240     | 3033823.41      | 870.00     | 静置 (Rest)                           | I=    0.0mA, V=2.77V, P=  0.00W
3241     | 3034723.40      | 1499.58    | 恒流充电 (CC Charge)                    | I= 4489.1mA, V=3.87V, P= 17.39W
3242     | 3036252.98      | 2911.05    | 恒压充电 (CV Charge)                    | I=  827.3mA, V=4.20V, P=  3.47W
3243     | 3039194.03      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.17V, P=  0.00W
3244     | 3040064.08      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15085.1mA, V=3.56V, P=-53.64W
3245     | 3040139.03      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4358.9mA, V=3.73V, P=-16.25W
3246     | 3040939.03      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17481.2mA, V=3.03V, P=-52.61W
3247     | 3041074.03      | 1080.40    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3248     | 3042184.43      | 877.20     | 恒流充电 (CC Charge)                    | I= 4489.3mA, V=4.00V, P= 17.94W
3249     | 3043091.64      | 3022.66    | 恒压充电 (CV Charge)                    | I=  760.2mA, V=4.20V, P=  3.19W
3250     | 3046144.30      | 840.00     | 静置 (Rest)                           | I=    0.0mA, V=4.18V, P=  0.00W
3251     | 3047014.35      | 74.95      | 任务剖面: 起飞 (Take-off)                 | I=-15079.3mA, V=3.56V, P=-53.64W
3252     | 3047089.30      | 800.00     | 任务剖面: 巡航 (Cruise)                   | I=-4356.3mA, V=3.74V, P=-16.25W
3253     | 3047889.30      | 105.00     | 任务剖面: 降落 (Landing)                  | I=-17458.7mA, V=3.03V, P=-52.61W
3254     | 3048024.30      | 1178.62    | 静置 (Rest)                           | I=    0.0mA, V=3.58V, P=  0.00W
3255     | 3049232.92      | 866.55     | 恒流充电 (CC Charge)                    | I= 4489.0mA, V=3.99V, P= 17.93W
3256     | 3050129.47      | 3024.58    | 恒压充电 (CV Charge)                    | I=  759.0mA, V=4.20V, P=  3.19W
